Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/120Hz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPM1C562MHD6,MP,16.0,5600.00,18.0,35.5,-55,105,5000,14.20,0.24,2688,2350,,,,,,0.044,0.022,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1C682MHD,MP,16.0,6800.00,18.0,35.5,-55,105,5000,14.20,0.26,3264,2740,,,,,,0.036,0.018,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1C822MHD,MP,16.0,8200.00,18.0,40.0,-55,105,5000,17.70,0.30,3936,2970,,,,,,0.034,0.017,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E330MDD,EOL,25.0,33.00,5.0,11.0,-55,105,2000,0.44,0.14,25,88,,,,,,1.6,0.8,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E390MDD,EOL,25.0,39.00,5.0,11.0,-55,105,2000,0.44,0.14,29,100,,,,,,1.3,0.65,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E470MED,EOL,25.0,47.00,6.3,11.0,-55,105,2000,0.59,0.14,35,125,,,,,,1.1,0.55,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E560MED,EOL,25.0,56.00,6.3,11.0,-55,105,2000,0.59,0.14,42,140,,,,,,0.88,0.44,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E680MED,EOL,25.0,68.00,6.3,11.0,-55,105,2000,0.59,0.14,51,160,,,,,,0.72,0.36,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E820MED,EOL,25.0,82.00,6.3,11.0,-55,105,2000,0.59,0.14,62,180,,,,,,0.6,0.3,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E101MED,EOL,25.0,100.00,6.3,15.0,-55,105,2000,0.72,0.14,75,245,,,,,,0.48,0.24,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E121MED,EOL,25.0,120.00,6.3,15.0,-55,105,2000,0.72,0.14,90,275,,,,,,0.4,0.2,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E151MPD,MP,25.0,150.00,8.0,11.5,-55,105,3000,1.19,0.14,113,320,,,,,,0.32,0.16,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E181MPD,MP,25.0,180.00,8.0,15.0,-55,105,3000,1.36,0.14,135,390,,,,,,0.28,0.14,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E181MPD6,MP,25.0,180.00,10.0,12.5,-55,105,5000,1.49,0.14,135,450,,,,,,0.3,0.15,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E221MPD,MP,25.0,220.00,8.0,15.0,-55,105,3000,1.36,0.14,165,455,,,,,,0.22,0.11,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E221MPD6,MP,25.0,220.00,10.0,12.5,-55,105,5000,1.49,0.14,165,485,,,,,,0.26,0.13,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E271MPD,MP,25.0,270.00,8.0,20.0,-55,105,3000,1.66,0.14,203,560,,,,,,0.19,0.095,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E271MPD6,MP,25.0,270.00,10.0,16.0,-55,105,5000,1.77,0.14,203,525,,,,,,0.22,0.11,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E331MPD,MP,25.0,330.00,8.0,20.0,-55,105,3000,1.66,0.14,248,610,,,,,,0.17,0.085,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E331MPD6,MP,25.0,330.00,10.0,16.0,-55,105,5000,1.77,0.14,248,630,,,,,,0.19,0.095,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E391MPD,MP,25.0,390.00,10.0,20.0,-55,105,5000,2.34,0.14,293,770,,,,,,0.14,0.07,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E391MHD6,MP,25.0,390.00,12.5,15.0,-55,105,5000,2.96,0.14,293,720,,,,,,0.16,0.08,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E471MPD,MP,25.0,470.00,10.0,20.0,-55,105,5000,2.34,0.14,353,845,,,,,,0.13,0.065,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E471MHD6,MP,25.0,470.00,12.5,15.0,-55,105,5000,2.96,0.14,353,785,,,,,,0.14,0.07,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E561MPD,MP,25.0,560.00,10.0,25.0,-55,105,5000,3.07,0.14,420,1030,,,,,,0.11,0.055,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E561MHD6,MP,25.0,560.00,12.5,15.0,-55,105,5000,2.96,0.14,420,860,,,,,,0.12,0.06,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E681MPD,MP,25.0,680.00,10.0,30.5,-55,105,5000,3.21,0.14,510,1180,,,,,,0.092,0.046,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E681MHD6,MP,25.0,680.00,16.0,15.0,-55,105,5000,4.74,0.14,510,1050,,,,,,0.11,0.055,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E821MHD,MP,25.0,820.00,12.5,20.0,-55,105,5000,3.43,0.14,615,1220,,,,,,0.082,0.041,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E821MHD6,MP,25.0,820.00,16.0,15.0,-55,105,5000,4.74,0.14,615,1140,,,,,,0.098,0.049,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E102MHD,MP,25.0,1000.00,12.5,25.0,-55,105,5000,4.56,0.14,750,1470,,,,,,0.072,0.036,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E102MHD6,MP,25.0,1000.00,18.0,15.0,-55,105,5000,6.31,0.14,750,1310,,,,,,0.086,0.043,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E122MHD,MP,25.0,1200.00,12.5,25.0,-55,105,5000,4.56,0.14,900,1550,,,,,,0.064,0.032,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E122MHD6,MP,25.0,1200.00,18.0,15.0,-55,105,5000,6.31,0.14,900,1400,,,,,,0.078,0.039,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E152MHD,MP,25.0,1500.00,12.5,30.5,-55,105,5000,6.01,0.14,1125,1780,,,,,,0.058,0.029,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E152MHD6,MP,25.0,1500.00,16.0,20.0,-55,105,5000,6.60,0.14,1125,1590,,,,,,0.068,0.034,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E182MHD,MP,25.0,1800.00,12.5,35.5,-55,105,5000,7.06,0.14,1350,2000,,,,,,0.052,0.026,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E182MHD6,MP,25.0,1800.00,16.0,25.0,-55,105,5000,8.20,0.14,1350,1970,,,,,,0.062,0.031,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E222MHD,MP,25.0,2200.00,12.5,40.0,-55,105,5000,7.57,0.16,1650,2210,,,,,,0.048,0.024,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E222MHD6,MP,25.0,2200.00,18.0,20.0,-55,105,5000,9.00,0.16,1650,1840,,,,,,0.056,0.028,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E272MHD,MP,25.0,2700.00,16.0,30.5,-55,105,5000,9.60,0.16,2025,2250,,,,,,0.044,0.022,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E272MHD6,MP,25.0,2700.00,18.0,25.0,-55,105,5000,10.60,0.16,2025,2110,,,,,,0.05,0.025,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E332MHD,MP,25.0,3300.00,16.0,35.5,-55,105,5000,11.80,0.18,2475,2490,,,,,,0.04,0.02,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E332MHD6,MP,25.0,3300.00,18.0,30.5,-55,105,5000,13.10,0.18,2475,2440,,,,,,0.046,0.023,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E392MHD,MP,25.0,3900.00,16.0,40.0,-55,105,5000,14.10,0.18,2925,2790,,,,,,0.038,0.019,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E392MHD6,MP,25.0,3900.00,18.0,35.5,-55,105,5000,14.20,0.18,2925,2740,,,,,,0.042,0.021,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E472MHD,MP,25.0,4700.00,18.0,40.0,-55,105,5000,17.70,0.20,3525,2970,,,,,,0.036,0.018,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V220MDD,EOL,35.0,22.00,5.0,11.0,-55,105,2000,0.44,0.12,23,85,,,,,,1.5,0.75,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V270MDD,EOL,35.0,27.00,5.0,11.0,-55,105,2000,0.44,0.12,28,99,,,,,,1.2,0.6,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V330MED,EOL,35.0,33.00,6.3,11.0,-55,105,2000,0.59,0.12,35,125,,,,,,0.98,0.49,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V390MED,EOL,35.0,39.00,6.3,11.0,-55,105,2000,0.59,0.12,41,140,,,,,,0.82,0.41,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V470MED,EOL,35.0,47.00,6.3,11.0,-55,105,2000,0.59,0.12,49,160,,,,,,0.68,0.34,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V560MED,EOL,35.0,56.00,6.3,11.0,-55,105,2000,0.59,0.12,59,180,,,,,,0.56,0.28,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V680MED,EOL,35.0,68.00,6.3,15.0,-55,105,2000,0.72,0.12,71,230,,,,,,0.48,0.24,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V820MED,EOL,35.0,82.00,6.3,15.0,-55,105,2000,0.72,0.12,86,265,,,,,,0.38,0.19,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V101MPD,MP,35.0,100.00,8.0,11.5,-55,105,3000,1.19,0.12,105,305,,,,,,0.32,0.16,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V121MPD,MP,35.0,120.00,8.0,15.0,-55,105,3000,1.36,0.12,126,370,,,,,,0.28,0.14,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V121MPD6,MP,35.0,120.00,10.0,12.5,-55,105,5000,1.49,0.12,126,425,,,,,,0.3,0.15,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V151MPD,MP,35.0,150.00,8.0,15.0,-55,105,3000,1.36,0.12,158,415,,,,,,0.24,0.12,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V151MPD6,MP,35.0,150.00,10.0,12.5,-55,105,5000,1.49,0.12,158,475,,,,,,0.24,0.12,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V181MPD,MP,35.0,180.00,8.0,20.0,-55,105,3000,1.66,0.12,189,520,,,,,,0.2,0.1,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V181MPD6,MP,35.0,180.00,10.0,16.0,-55,105,5000,1.77,0.12,189,500,,,,,,0.22,0.11,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V221MPD,MP,35.0,220.00,8.0,20.0,-55,105,3000,1.66,0.12,231,580,,,,,,0.17,0.085,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V221MPD6,MP,35.0,220.00,10.0,16.0,-55,105,5000,1.77,0.12,231,600,,,,,,0.18,0.09,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V271MPD,MP,35.0,270.00,10.0,20.0,-55,105,5000,2.34,0.12,284,735,,,,,,0.14,0.07,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V271MHD6,MP,35.0,270.00,12.5,15.0,-55,105,5000,2.96,0.12,284,690,,,,,,0.16,0.08,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V331MPD,MP,35.0,330.00,10.0,20.0,-55,105,5000,2.34,0.12,347,810,,,,,,0.12,0.06,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V331MHD6,MP,35.0,330.00,12.5,15.0,-55,105,5000,2.96,0.12,347,780,,,,,,0.13,0.065,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V391MPD,MP,35.0,390.00,10.0,25.0,-55,105,5000,3.07,0.12,410,980,,,,,,0.11,0.055,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V391MHD6,MP,35.0,390.00,12.5,15.0,-55,105,5000,2.96,0.12,410,825,,,,,,0.12,0.06,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V471MPD,MP,35.0,470.00,10.0,30.5,-55,105,5000,3.21,0.12,494,1160,,,,,,0.092,0.046,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V471MHD6,MP,35.0,470.00,16.0,15.0,-55,105,5000,4.74,0.12,494,1010,,,,,,0.11,0.055,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V561MHD,MP,35.0,560.00,12.5,20.0,-55,105,5000,3.43,0.12,588,1170,,,,,,0.082,0.041,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V561MHD6,MP,35.0,560.00,16.0,15.0,-55,105,5000,4.74,0.12,588,1110,,,,,,0.096,0.048,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V681MHD,MP,35.0,680.00,12.5,25.0,-55,105,5000,4.56,0.12,714,1410,,,,,,0.072,0.036,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V681MHD6,MP,35.0,680.00,18.0,15.0,-55,105,5000,6.31,0.12,714,1280,,,,,,0.084,0.042,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V821MHD,MP,35.0,820.00,12.5,25.0,-55,105,5000,4.56,0.12,861,1490,,,,,,0.064,0.032,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V821MHD6,MP,35.0,820.00,18.0,15.0,-55,105,5000,6.31,0.12,861,1380,,,,,,0.076,0.038,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V102MHD,MP,35.0,1000.00,12.5,30.5,-55,105,5000,6.01,0.12,1050,1710,,,,,,0.058,0.029,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V102MHD6,MP,35.0,1000.00,16.0,20.0,-55,105,5000,6.60,0.12,1050,1530,,,,,,0.068,0.034,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V122MHD,MP,35.0,1200.00,12.5,35.5,-55,105,5000,7.06,0.12,1260,1960,,,,,,0.052,0.026,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V122MHD6,MP,35.0,1200.00,16.0,25.0,-55,105,5000,8.20,0.12,1260,1920,,,,,,0.062,0.031,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V152MHD,MP,35.0,1500.00,12.5,40.0,-55,105,5000,7.57,0.12,1575,2210,,,,,,0.048,0.024,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V152MHD6,MP,35.0,1500.00,18.0,20.0,-55,105,5000,9.00,0.12,1575,1840,,,,,,0.056,0.028,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V182MHD,MP,35.0,1800.00,16.0,30.5,-55,105,5000,9.60,0.12,1890,2250,,,,,,0.044,0.022,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V182MHD6,MP,35.0,1800.00,18.0,25.0,-55,105,5000,10.60,0.12,1890,2110,,,,,,0.05,0.025,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V222MHD,MP,35.0,2200.00,16.0,35.5,-55,105,5000,11.80,0.14,2310,2490,,,,,,0.04,0.02,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V222MHD6,MP,35.0,2200.00,18.0,30.5,-55,105,5000,13.10,0.14,2310,2440,,,,,,0.046,0.023,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V272MHD,MP,35.0,2700.00,16.0,40.0,-55,105,5000,14.10,0.14,2835,2790,,,,,,0.036,0.018,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V272MHD6,MP,35.0,2700.00,18.0,35.5,-55,105,5000,14.20,0.14,2835,2740,,,,,,0.042,0.021,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V332MHD,MP,35.0,3300.00,18.0,40.0,-55,105,5000,17.70,0.16,3465,2970,,,,,,0.034,0.017,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H2R2MDD,EOL,50.0,2.20,5.0,11.0,-55,105,2000,0.44,0.10,4,27,,,,,,10.0,5.0,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H3R3MDD,EOL,50.0,3.30,5.0,11.0,-55,105,2000,0.44,0.10,5,33,,,,,,6.6,3.3,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H4R7MDD,EOL,50.0,4.70,5.0,11.0,-55,105,2000,0.44,0.10,7,40,,,,,,4.4,2.2,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H6R8MDD,EOL,50.0,6.80,5.0,11.0,-55,105,2000,0.44,0.10,10,45,,,,,,3.6,1.8,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H100MDD,EOL,50.0,10.00,5.0,11.0,-55,105,2000,0.44,0.10,15,57,,,,,,2.8,1.4,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H120MDD,EOL,50.0,12.00,5.0,11.0,-55,105,2000,0.44,0.10,18,62,,,,,,2.4,1.2,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H150MDD,EOL,50.0,15.00,5.0,11.0,-55,105,2000,0.44,0.10,23,72,,,,,,1.86,0.93,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H180MDD,EOL,50.0,18.00,5.0,11.0,-55,105,2000,0.44,0.10,27,79,,,,,,1.6,0.8,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H220MED,EOL,50.0,22.00,6.3,11.0,-55,105,2000,0.59,0.10,33,100,,,,,,1.3,0.65,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H270MED,EOL,50.0,27.00,6.3,11.0,-55,105,2000,0.59,0.10,41,115,,,,,,1.06,0.53,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H330MED,EOL,50.0,33.00,6.3,11.0,-55,105,2000,0.59,0.10,50,135,,,,,,0.86,0.43,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H390MED,EOL,50.0,39.00,6.3,11.0,-55,105,2000,0.59,0.10,59,150,,,,,,0.72,0.36,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H470MED,EOL,50.0,47.00,6.3,15.0,-55,105,2000,0.72,0.10,71,195,,,,,,0.6,0.3,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H560MED,EOL,50.0,56.00,6.3,15.0,-55,105,2000,0.72,0.10,84,220,,,,,,0.5,0.25,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H680MPD,MP,50.0,68.00,8.0,11.5,-55,105,3000,1.19,0.10,102,260,,,,,,0.4,0.2,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H820MPD,MP,50.0,82.00,8.0,15.0,-55,105,3000,1.36,0.10,123,320,,,,,,0.34,0.17,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H820MPD6,MP,50.0,82.00,10.0,12.5,-55,105,5000,1.49,0.10,123,340,,,,,,0.36,0.18,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H101MPD,MP,50.0,100.00,8.0,20.0,-55,105,3000,1.66,0.10,150,410,,,,,,0.28,0.14,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H101MPD6,MP,50.0,100.00,10.0,16.0,-55,105,5000,1.77,0.10,150,385,,,,,,0.32,0.16,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H121MPD,MP,50.0,120.00,8.0,20.0,-55,105,3000,1.66,0.10,180,510,,,,,,0.24,0.12,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H121MPD6,MP,50.0,120.00,10.0,16.0,-55,105,5000,1.77,0.10,180,510,,,,,,0.26,0.13,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H151MPD,MP,50.0,150.00,10.0,20.0,-55,105,5000,2.34,0.10,225,570,,,,,,0.2,0.1,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H151MHD6,MP,50.0,150.00,12.5,15.0,-55,105,5000,2.96,0.10,225,545,,,,,,0.22,0.11,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H181MPD,MP,50.0,180.00,10.0,20.0,-55,105,5000,2.34,0.10,270,670,,,,,,0.17,0.085,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H181MHD6,MP,50.0,180.00,12.5,15.0,-55,105,5000,2.96,0.10,270,605,,,,,,0.19,0.095,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H221MPD,MP,50.0,220.00,10.0,25.0,-55,105,5000,3.07,0.10,330,840,,,,,,0.15,0.075,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H221MHD6,MP,50.0,220.00,12.5,15.0,-55,105,5000,2.96,0.10,330,670,,,,,,0.16,0.08,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H271MPD,MP,50.0,270.00,10.0,30.5,-55,105,5000,3.21,0.10,405,900,,,,,,0.13,0.065,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H271MHD6,MP,50.0,270.00,16.0,15.0,-55,105,5000,4.74,0.10,405,840,,,,,,0.14,0.07,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H331MPD,MP,50.0,330.00,10.0,30.5,-55,105,5000,3.21,0.10,495,995,,,,,,0.11,0.055,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H331MHD6,MP,50.0,330.00,16.0,15.0,-55,105,5000,4.74,0.10,495,925,,,,,,0.12,0.06,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H391MHD,MP,50.0,390.00,12.5,25.0,-55,105,5000,4.56,0.10,585,1120,,,,,,0.096,0.048,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H391MHD6,MP,50.0,390.00,16.0,15.0,-55,105,5000,4.74,0.10,585,990,,,,,,0.11,0.055,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H471MHD,MP,50.0,470.00,12.5,25.0,-55,105,5000,4.56,0.10,705,1200,,,,,,0.088,0.044,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H471MHD6,MP,50.0,470.00,18.0,15.0,-55,105,5000,6.31,0.10,705,1170,,,,,,0.092,0.046,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H561MHD,MP,50.0,560.00,12.5,30.5,-55,105,5000,6.01,0.10,840,1410,,,,,,0.08,0.04,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H561MHD6,MP,50.0,560.00,16.0,20.0,-55,105,5000,6.60,0.10,840,1270,,,,,,0.088,0.044,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H681MHD,MP,50.0,680.00,12.5,35.5,-55,105,5000,7.06,0.10,1020,1580,,,,,,0.072,0.036,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H681MHD6,MP,50.0,680.00,16.0,20.0,-55,105,5000,6.60,0.10,1020,1350,,,,,,0.08,0.04,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H821MHD,MP,50.0,820.00,12.5,40.0,-55,105,5000,7.57,0.10,1230,1800,,,,,,0.066,0.033,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H821MHD6,MP,50.0,820.00,18.0,20.0,-55,105,5000,9.00,0.10,1230,1540,,,,,,0.072,0.036,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H102MHD,MP,50.0,1000.00,16.0,30.5,-55,105,5000,9.60,0.10,1500,1860,,,,,,0.06,0.03,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H102MHD6,MP,50.0,1000.00,18.0,25.0,-55,105,5000,10.60,0.10,1500,1750,,,,,,0.066,0.033,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
