Voltage,Capacitance,ESR 20°C@120Hz,Case Size Diameter,Case Size Length,Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Dissipation Factor,Endurance,Leakage Current,Minimum Quantity,Part Number,Polarity type,Product category,Product summary,Ripple Current,Status,Vibration resistant,Weight (g)
6.3,22000,0.042,18,40,-55,105,0.7,2000,4158,200,UVZ0J223MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2350,MP,Normal,17.7
6.3,33000,0.037,22,50,-55,105,0.92,2000,6237,250,UVZ0J333MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2800,EOL,Normal,27.4
10,22,14.469,5,11,-55,105,0.24,1000,7,6000,UVZ1A220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,45,EOL,Normal,0.44
10,33,9.646,5,11,-55,105,0.24,1000,10,6000,UVZ1A330MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,58,EOL,Normal,0.44
10,47,6.773,5,11,-55,105,0.24,1000,14,6000,UVZ1A470MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,68,EOL,Normal,0.44
10,100,3.183,5,11,-55,105,0.24,1000,30,6000,UVZ1A101MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,105,EOL,Normal,0.44
10,220,1.447,6.3,11,-55,105,0.24,1000,66,4000,UVZ1A221MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,175,EOL,Normal,0.59
10,330,0.965,6.3,11,-55,105,0.24,1000,99,4000,UVZ1A331MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,210,EOL,Normal,0.59
10,470,0.677,6.3,11,-55,105,0.24,1000,141,4000,UVZ1A471MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,250,EOL,Normal,0.59
10,1000,0.318,10,12.5,-55,105,0.24,2000,300,2000,UVZ1A102MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,460,MP,Normal,1.49
10,2200,0.157,10,20,-55,105,0.26,2000,660,1400,UVZ1A222MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,760,MP,Normal,2.34
10,3300,0.113,12.5,20,-55,105,0.28,2000,990,1000,UVZ1A332MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1000,MP,Normal,3.43
10,4700,0.085,12.5,25,-55,105,0.3,2000,1410,800,UVZ1A472MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1260,MP,Normal,4.56
10,6800,0.066,16,25,-55,105,0.34,2000,2040,400,UVZ1A682MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1570,MP,Normal,8.2
10,10000,0.056,16,35.5,-55,105,0.42,2000,3000,300,UVZ1A103MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1890,MP,Normal,11.8
10,15000,0.046,18,35.5,-55,105,0.52,2000,4500,250,UVZ1A153MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2180,MP,Normal,14.2
10,22000,0.04,20,40,-55,105,0.66,2000,6600,150,UVZ1A223MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2650,EOL,Normal,19.6
10,33000,0.035,22,50,-55,105,0.88,2000,9900,250,UVZ1A333MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,3250,EOL,Normal,27.4
16,10,26.526,5,11,-55,105,0.2,1000,5,6000,UVZ1C100MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,35,EOL,Normal,0.44
16,22,12.057,5,11,-55,105,0.2,1000,11,6000,UVZ1C220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,54,EOL,Normal,0.44
16,33,8.038,5,11,-55,105,0.2,1000,16,6000,UVZ1C330MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,65,EOL,Normal,0.44
16,47,5.644,5,11,-55,105,0.2,1000,23,6000,UVZ1C470MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,79,EOL,Normal,0.44
16,100,2.653,5,11,-55,105,0.2,1000,48,6000,UVZ1C101MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,115,EOL,Normal,0.44
16,220,1.206,6.3,11,-55,105,0.2,1000,106,4000,UVZ1C221MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,190,EOL,Normal,0.59
16,330,0.804,8,11.5,-55,105,0.2,1000,158,3000,UVZ1C331MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,265,MP,Normal,1.19
16,470,0.564,8,11.5,-55,105,0.2,1000,226,3000,UVZ1C471MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,315,MP,Normal,1.19
16,1000,0.265,10,16,-55,105,0.2,2000,480,1800,UVZ1C102MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,560,MP,Normal,1.77
16,2200,0.133,12.5,20,-55,105,0.22,2000,1056,1000,UVZ1C222MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,920,MP,Normal,3.43
16,3300,0.096,12.5,25,-55,105,0.24,2000,1584,800,UVZ1C332MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1170,MP,Normal,4.56
16,4700,0.073,16,25,-55,105,0.26,2000,2256,400,UVZ1C472MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1480,MP,Normal,8.2
16,6800,0.059,16,35.5,-55,105,0.3,2000,3264,300,UVZ1C682MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1780,MP,Normal,11.8
16,10000,0.05,18,35.5,-55,105,0.38,2000,4800,250,UVZ1C103MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2060,MP,Normal,14.2
16,15000,0.042,20,40,-55,105,0.48,2000,7200,150,UVZ1C153MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2430,EOL,Normal,19.6
16,22000,0.037,22,50,-55,105,0.62,2000,10560,250,UVZ1C223MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,3000,EOL,Normal,27.4
16,33000,0.034,25,50,-55,105,0.84,2000,15840,140,UVZ1C333MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,3450,EOL,Normal,38.8
25,4.7,45.15,5,11,-55,105,0.16,1000,4,6000,UVZ1E4R7MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,25,EOL,Normal,0.44
25,10,21.221,5,11,-55,105,0.16,1000,8,6000,UVZ1E100MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,36,EOL,Normal,0.44
25,22,9.646,5,11,-55,105,0.16,1000,17,6000,UVZ1E220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,58,EOL,Normal,0.44
25,33,6.431,5,11,-55,105,0.16,1000,25,6000,UVZ1E330MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,68,EOL,Normal,0.44
25,47,4.515,5,11,-55,105,0.16,1000,35,6000,UVZ1E470MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,83,EOL,Normal,0.44
25,100,2.122,6.3,11,-55,105,0.16,1000,75,4000,UVZ1E101MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,140,EOL,Normal,0.59
25,220,0.965,8,11.5,-55,105,0.16,1000,165,3000,UVZ1E221MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,240,MP,Normal,1.19
25,330,0.643,10,12.5,-55,105,0.16,2000,248,2000,UVZ1E331MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,315,MP,Normal,1.49
25,470,0.452,10,12.5,-55,105,0.16,2000,353,2000,UVZ1E471MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,380,MP,Normal,1.49
25,1000,0.212,10,20,-55,105,0.16,2000,750,1400,UVZ1E102MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,680,MP,Normal,2.34
25,2200,0.109,12.5,25,-55,105,0.18,2000,1650,800,UVZ1E222MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1090,MP,Normal,4.56
25,3300,0.08,16,25,-55,105,0.2,2000,2475,400,UVZ1E332MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1400,MP,Normal,8.2
25,4700,0.062,16,30.5,-55,105,0.22,2000,3525,300,UVZ1E472MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1710,MP,Normal,9.6
25,6800,0.051,18,35.5,-55,105,0.26,2000,5100,250,UVZ1E682MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2040,MP,Normal,14.2
25,10000,0.045,20,40,-55,105,0.34,2000,7500,150,UVZ1E103MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2150,EOL,Normal,19.6
25,15000,0.039,22,50,-55,105,0.44,2000,11250,250,UVZ1E153MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2750,EOL,Normal,27.4
25,22000,0.035,25,50,-55,105,0.58,2000,16500,140,UVZ1E223MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,3250,EOL,Normal,38.8
35,4.7,39.507,5,11,-55,105,0.14,1000,5,6000,UVZ1V4R7MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,28,EOL,Normal,0.44
35,10,18.568,5,11,-55,105,0.14,1000,11,6000,UVZ1V100MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,41,EOL,Normal,0.44
35,22,8.44,5,11,-55,105,0.14,1000,23,6000,UVZ1V220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,61,EOL,Normal,0.44
35,33,5.627,5,11,-55,105,0.14,1000,35,6000,UVZ1V330MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,75,EOL,Normal,0.44
35,47,3.951,5,11,-55,105,0.14,1000,49,6000,UVZ1V470MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,93,EOL,Normal,0.44
35,100,1.857,6.3,11,-55,105,0.14,1000,105,4000,UVZ1V101MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,150,EOL,Normal,0.59
35,220,0.844,10,12.5,-55,105,0.14,2000,231,2000,UVZ1V221MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,275,MP,Normal,1.49
35,330,0.563,10,12.5,-55,105,0.14,2000,347,2000,UVZ1V331MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,350,MP,Normal,1.49
35,470,0.395,10,16,-55,105,0.14,2000,494,1800,UVZ1V471MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,460,MP,Normal,1.77
35,1000,0.186,12.5,20,-55,105,0.14,2000,1050,1000,UVZ1V102MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,810,MP,Normal,3.43
35,2200,0.096,16,25,-55,105,0.16,2000,2310,400,UVZ1V222MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1260,MP,Normal,8.2
35,3300,0.072,16,35.5,-55,105,0.18,2000,3465,300,UVZ1V332MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1610,MP,Normal,11.8
35,4700,0.056,18,35.5,-55,105,0.2,2000,4935,250,UVZ1V472MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1910,MP,Normal,14.2
35,6800,0.047,20,40,-55,105,0.24,2000,7140,150,UVZ1V682MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2150,EOL,Normal,19.6
35,10000,0.042,22,50,-55,105,0.32,2000,10500,250,UVZ1V103MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2650,EOL,Normal,27.4
35,15000,0.037,25,50,-55,105,0.42,2000,15750,140,UVZ1V153MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,3100,EOL,Normal,38.8
50,2.2,72.343,5,11,-55,105,0.12,1000,4,6000,UVZ1H2R2MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,20,EOL,Normal,0.44
50,3.3,48.229,5,11,-55,105,0.12,1000,5,6000,UVZ1H3R3MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,25,EOL,Normal,0.44
50,4.7,33.863,5,11,-55,105,0.12,1000,7,6000,UVZ1H4R7MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,30,EOL,Normal,0.44
50,10,15.916,5,11,-55,105,0.12,1000,15,6000,UVZ1H100MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,46,EOL,Normal,0.44
50,22,7.234,5,11,-55,105,0.12,1000,33,6000,UVZ1H220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,68,EOL,Normal,0.44
50,33,4.823,5,11,-55,105,0.12,1000,50,6000,UVZ1H330MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,90,EOL,Normal,0.44
50,47,3.386,6.3,11,-55,105,0.12,1000,71,4000,UVZ1H470MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,115,EOL,Normal,0.59
50,100,1.592,8,11.5,-55,105,0.12,1000,150,3000,UVZ1H101MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,190,MP,Normal,1.19
50,220,0.723,10,12.5,-55,105,0.12,2000,330,2000,UVZ1H221MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,300,MP,Normal,1.49
50,330,0.482,10,16,-55,105,0.12,2000,495,1800,UVZ1H331MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,410,MP,Normal,1.77
50,470,0.339,12.5,20,-55,105,0.12,2000,705,1000,UVZ1H471MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,530,MP,Normal,3.43
50,1000,0.159,12.5,25,-55,105,0.12,2000,1500,800,UVZ1H102MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,950,MP,Normal,4.56
50,2200,0.084,16,35.5,-55,105,0.14,2000,3300,300,UVZ1H222MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1470,MP,Normal,11.8
50,3300,0.064,18,35.5,-55,105,0.16,2000,4950,250,UVZ1H332MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1770,MP,Normal,14.2
50,4700,0.051,20,40,-55,105,0.18,2000,7050,150,UVZ1H472MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2100,EOL,Normal,19.6
50,6800,0.043,22,50,-55,105,0.22,2000,10200,250,UVZ1H682MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2500,EOL,Normal,27.4
50,10000,0.04,25,50,-55,105,0.3,2000,15000,140,UVZ1H103MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2850,EOL,Normal,38.8
63,10,13.263,5,11,-55,105,0.1,1000,19,6000,UVZ1J100MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,46,EOL,Normal,0.44
63,22,6.029,5,11,-55,105,0.1,1000,42,6000,UVZ1J220MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,71,EOL,Normal,0.44
63,33,4.019,6.3,11,-55,105,0.1,1000,62,4000,UVZ1J330MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,100,EOL,Normal,0.59
63,47,2.822,6.3,11,-55,105,0.1,1000,89,4000,UVZ1J470MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,120,EOL,Normal,0.59
63,100,1.326,10,12.5,-55,105,0.1,2000,189,2000,UVZ1J101MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,215,MP,Normal,1.49
63,220,0.603,10,16,-55,105,0.1,2000,416,1800,UVZ1J221MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,335,MP,Normal,1.77
63,330,0.402,10,20,-55,105,0.1,2000,624,1400,UVZ1J331MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,510,MP,Normal,2.34
63,470,0.282,12.5,20,-55,105,0.1,2000,888,1000,UVZ1J471MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,640,MP,Normal,3.43
63,1000,0.133,16,25,-55,105,0.1,2000,1890,400,UVZ1J102MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,930,MP,Normal,8.2
63,2200,0.072,18,35.5,-55,105,0.12,2000,4158,250,UVZ1J222MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1650,MP,Normal,14.2
63,3300,0.056,20,40,-55,105,0.14,2000,6237,150,UVZ1J332MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1950,EOL,Normal,19.6
63,4700,0.045,22,50,-55,105,0.16,2000,8883,250,UVZ1J472MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2450,EOL,Normal,27.4
63,6800,0.039,25,50,-55,105,0.2,2000,12852,140,UVZ1J682MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2800,EOL,Normal,38.8
100,2.2,48.229,5,11,-55,105,0.08,1000,7,6000,UVZ2A2R2MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,21,EOL,Normal,0.44
100,3.3,32.153,5,11,-55,105,0.08,1000,10,6000,UVZ2A3R3MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,29,EOL,Normal,0.44
100,4.7,22.575,5,11,-55,105,0.08,1000,14,6000,UVZ2A4R7MDD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,32,EOL,Normal,0.44
100,10,10.61,6.3,11,-55,105,0.08,1000,30,4000,UVZ2A100MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,54,EOL,Normal,0.59
100,22,4.823,6.3,11,-55,105,0.08,1000,66,4000,UVZ2A220MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,93,EOL,Normal,0.59
100,33,3.215,8,11.5,-55,105,0.08,1000,99,3000,UVZ2A330MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,130,MP,Normal,1.19
100,47,2.258,10,12.5,-55,105,0.08,2000,141,2000,UVZ2A470MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,165,MP,Normal,1.49
100,100,1.061,10,20,-55,105,0.08,2000,300,1400,UVZ2A101MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,265,MP,Normal,2.34
100,220,0.482,12.5,25,-55,105,0.08,2000,660,800,UVZ2A221MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,440,MP,Normal,4.56
100,330,0.322,12.5,25,-55,105,0.08,2000,990,800,UVZ2A331MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,540,MP,Normal,4.56
100,470,0.226,16,25,-55,105,0.08,2000,1410,400,UVZ2A471MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,715,MP,Normal,8.2
100,1000,0.106,18,40,-55,105,0.08,2000,3000,200,UVZ2A102MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,985,MP,Normal,17.7
100,2200,0.06,22,50,-55,105,0.1,2000,6600,250,UVZ2A222MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1750,EOL,Normal,27.4
100,3300,0.048,25,50,-55,105,0.12,2000,9900,140,UVZ2A332MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,2070,EOL,Normal,38.8
160,0.47,564.38,6.3,11,-40,105,0.2,1000,48,4000,UVZ2CR47MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,11,EOL,Normal,0.59
160,1,265.258,6.3,11,-40,105,0.2,1000,56,4000,UVZ2C010MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,16,EOL,Normal,0.59
160,2.2,120.572,6.3,11,-40,105,0.2,1000,75,4000,UVZ2C2R2MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,25,EOL,Normal,0.59
160,3.3,80.381,6.3,11,-40,105,0.2,1000,93,4000,UVZ2C3R3MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,30,EOL,Normal,0.59
160,4.7,56.438,6.3,11,-40,105,0.2,1000,115,4000,UVZ2C4R7MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,34,EOL,Normal,0.59
160,10,26.526,8,11.5,-40,105,0.2,1000,164,3000,UVZ2C100MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,41,MP,Normal,1.19
160,22,12.057,10,16,-40,105,0.2,2000,241,1800,UVZ2C220MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,100,MP,Normal,1.77
160,33,8.038,10,20,-40,105,0.2,2000,311,1400,UVZ2C330MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,145,MP,Normal,2.34
160,47,5.644,12.5,20,-40,105,0.2,2000,401,1000,UVZ2C470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,195,MP,Normal,3.43
160,100,2.653,12.5,25,-40,105,0.2,2000,740,800,UVZ2C101MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,215,MP,Normal,4.56
160,220,1.206,16,35.5,-40,105,0.2,2000,1508,300,UVZ2C221MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,570,MP,Normal,11.8
160,330,0.804,18,40,-40,105,0.2,2000,2212,200,UVZ2C331MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,750,MP,Normal,17.7
160,470,0.564,22,40,-40,105,0.2,2000,3108,250,UVZ2C471MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,900,EOL,Normal,23.8
160,1000,0.265,25,50,-40,105,0.2,2000,6500,140,UVZ2C102MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,1310,EOL,Normal,38.8
200,0.47,564.38,6.3,11,-40,105,0.2,1000,49,4000,UVZ2DR47MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,11,EOL,Normal,0.59
200,1,265.258,6.3,11,-40,105,0.2,1000,60,4000,UVZ2D010MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,16,EOL,Normal,0.59
200,2.2,120.572,6.3,11,-40,105,0.2,1000,84,4000,UVZ2D2R2MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,25,EOL,Normal,0.59
200,3.3,80.381,6.3,11,-40,105,0.2,1000,106,4000,UVZ2D3R3MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,30,EOL,Normal,0.59
200,4.7,56.438,8,11.5,-40,105,0.2,1000,134,3000,UVZ2D4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,39,MP,Normal,1.19
200,10,26.526,10,12.5,-40,105,0.2,2000,180,2000,UVZ2D100MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,65,MP,Normal,1.49
200,22,12.057,10,20,-40,105,0.2,2000,276,1400,UVZ2D220MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,120,MP,Normal,2.34
200,33,8.038,12.5,20,-40,105,0.2,2000,364,1000,UVZ2D330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,160,MP,Normal,3.43
200,47,5.644,12.5,20,-40,105,0.2,2000,476,1000,UVZ2D470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,195,MP,Normal,3.43
200,100,2.653,16,30.5,-40,105,0.2,2000,900,300,UVZ2D101MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,375,MP,Normal,9.6
200,220,1.206,18,35.5,-40,105,0.2,2000,1860,250,UVZ2D221MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,575,MP,Normal,14.2
200,330,0.804,20,40,-40,105,0.2,2000,2740,150,UVZ2D331MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,705,EOL,Normal,19.6
200,470,0.564,22,50,-40,105,0.2,2000,3860,250,UVZ2D471MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,840,EOL,Normal,27.4
250,0.47,564.38,6.3,11,-40,105,0.2,1000,52,4000,UVZ2ER47MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,10,EOL,Normal,0.59
250,1,265.258,6.3,11,-40,105,0.2,1000,65,4000,UVZ2E010MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,15,EOL,Normal,0.59
250,2.2,120.572,6.3,11,-40,105,0.2,1000,95,4000,UVZ2E2R2MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,23,EOL,Normal,0.59
250,3.3,80.381,8,11.5,-40,105,0.2,1000,123,3000,UVZ2E3R3MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,32,MP,Normal,1.19
250,4.7,56.438,8,11.5,-40,105,0.2,1000,147,3000,UVZ2E4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,39,MP,Normal,1.19
250,10,26.526,10,16,-40,105,0.2,2000,200,1800,UVZ2E100MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,74,MP,Normal,1.77
250,22,12.057,12.5,20,-40,105,0.2,2000,320,1000,UVZ2E220MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,130,MP,Normal,3.43
250,33,8.038,12.5,20,-40,105,0.2,2000,430,1000,UVZ2E330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,160,MP,Normal,3.43
