Voltage,Capacitance,ESR 20°C@120Hz,Case Size Diameter,Case Size Length,Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Dissipation Factor,Endurance,Leakage Current,Minimum Quantity,Part Number,Polarity type,Product category,Product summary,Ripple Current 105°C@120Hz,Status,Vibration resistant,Weight (g)
400,47,6.773,18,20,-40,105,0.24,10000,852,400,UCY2G470MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,590,MP,Normal,9.0
400,56,5.684,12.5,35.5,-40,105,0.24,12000,996,500,UCY2G560MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,630,MP,Normal,7.06
400,56,5.684,16,25,-40,105,0.24,12000,996,400,UCY2G560MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,585,MP,Normal,8.2
400,56,5.684,18,20,-40,105,0.24,10000,996,400,UCY2G560MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,600,MP,Normal,9.0
400,68,4.681,12.5,40,-40,105,0.24,12000,1188,400,UCY2G680MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,720,MP,Normal,7.57
400,68,4.681,16,25,-40,105,0.24,12000,1188,400,UCY2G680MHD9,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,640,MP,Normal,8.2
400,68,4.681,18,25,-40,105,0.24,12000,1188,300,UCY2G680MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,735,MP,Normal,10.6
400,82,3.882,16,30.5,-40,105,0.24,12000,1412,300,UCY2G820MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,805,MP,Normal,9.6
400,82,3.882,18,25,-40,105,0.24,12000,1412,300,UCY2G820MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,765,MP,Normal,10.6
400,100,3.183,16,35.5,-40,105,0.24,12000,1700,300,UCY2G101MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,850,MP,Normal,11.8
400,100,3.183,18,30.5,-40,105,0.24,12000,1700,300,UCY2G101MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,875,MP,Normal,13.1
400,120,2.653,16,40,-40,105,0.24,12000,2020,300,UCY2G121MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,950,MP,Normal,14.1
400,120,2.653,18,30.5,-40,105,0.24,12000,2020,300,UCY2G121MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,940,MP,Normal,13.1
400,120,2.653,18,35.5,-40,105,0.24,12000,2020,250,UCY2G121MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,960,MP,Normal,14.2
400,150,2.122,18,40,-40,105,0.24,12000,2500,200,UCY2G151MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,1030,MP,Normal,17.7
400,180,1.768,18,46,-40,105,0.24,12000,2980,200,UCY2G181MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,1110,MP,Normal,20.9
420,6.8,46.81,10,16,-40,105,0.24,10000,214,1800,UCYW66R8MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,105,MP,Normal,1.77
420,10,31.831,10,20,-40,105,0.24,10000,268,1400,UCYW6100MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,135,MP,Normal,2.34
420,12,26.526,10,20,-40,105,0.24,10000,302,1400,UCYW6120MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,150,MP,Normal,2.34
420,15,21.221,10,25,-40,105,0.24,12000,352,1200,UCYW6150MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,185,MP,Normal,3.07
420,18,17.684,10,30.5,-40,105,0.24,12000,402,1000,UCYW6180MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,215,MP,Normal,3.21
420,22,14.469,12.5,20,-40,105,0.24,10000,470,1000,UCYW6220MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,285,MP,Normal,3.43
420,27,11.789,12.5,25,-40,105,0.24,12000,554,800,UCYW6270MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,340,MP,Normal,4.56
420,33,9.646,12.5,30.5,-40,105,0.24,12000,654,600,UCYW6330MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,400,MP,Normal,6.01
420,33,9.646,16,20,-40,105,0.24,10000,654,600,UCYW6330MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,385,MP,Normal,6.6
420,39,8.162,12.5,30.5,-40,105,0.24,12000,755,600,UCYW6390MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,430,MP,Normal,6.01
420,47,6.773,12.5,35.5,-40,105,0.24,12000,890,500,UCYW6470MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,505,MP,Normal,7.06
420,47,6.773,16,25,-40,105,0.24,12000,890,400,UCYW6470MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,500,MP,Normal,8.2
420,47,6.773,18,20,-40,105,0.24,10000,890,400,UCYW6470MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,480,MP,Normal,9.0
420,56,5.684,12.5,40,-40,105,0.24,12000,1041,400,UCYW6560MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,570,MP,Normal,7.57
420,68,4.681,16,30.5,-40,105,0.24,12000,1242,300,UCYW6680MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,645,MP,Normal,9.6
420,68,4.681,18,25,-40,105,0.24,12000,1242,300,UCYW6680MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,615,MP,Normal,10.6
420,82,3.882,16,35.5,-40,105,0.24,12000,1478,300,UCYW6820MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,725,MP,Normal,11.8
420,82,3.882,18,30.5,-40,105,0.24,12000,1478,300,UCYW6820MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,730,MP,Normal,13.1
420,100,3.183,16,40,-40,105,0.24,12000,1780,300,UCYW6101MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,825,MP,Normal,14.1
420,100,3.183,18,35.5,-40,105,0.24,12000,1780,250,UCYW6101MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,835,MP,Normal,14.2
420,120,2.653,18,40,-40,105,0.24,12000,2116,200,UCYW6121MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,930,MP,Normal,17.7
420,120,2.653,18,46,-40,105,0.24,12000,2116,200,UCYW6121MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,945,MP,Normal,20.9
450,6.8,46.81,10,16,-40,105,0.24,10000,222,1800,UCY2W6R8MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,105,MP,Normal,1.77
450,10,31.831,10,20,-40,105,0.24,10000,280,1400,UCY2W100MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,135,MP,Normal,2.34
450,12,26.526,10,20,-40,105,0.24,10000,316,1400,UCY2W120MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,150,MP,Normal,2.34
450,15,21.221,10,25,-40,105,0.24,12000,370,1200,UCY2W150MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,185,MP,Normal,3.07
450,18,17.684,10,30.5,-40,105,0.24,12000,424,1000,UCY2W180MPD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,215,MP,Normal,3.21
450,18,17.684,12.5,20,-40,105,0.24,10000,424,1000,UCY2W180MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,255,MP,Normal,3.43
450,22,14.469,12.5,25,-40,105,0.24,12000,496,800,UCY2W220MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,300,MP,Normal,4.56
450,27,11.789,12.5,25,-40,105,0.24,12000,586,800,UCY2W270MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,340,MP,Normal,4.56
450,33,9.646,12.5,30.5,-40,105,0.24,12000,694,600,UCY2W330MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,400,MP,Normal,6.01
450,33,9.646,16,20,-40,105,0.24,10000,694,600,UCY2W330MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,385,MP,Normal,6.6
450,39,8.162,12.5,35.5,-40,105,0.24,12000,802,500,UCY2W390MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,460,MP,Normal,7.06
450,39,8.162,18,20,-40,105,0.24,10000,802,400,UCY2W390MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,440,MP,Normal,9.0
450,47,6.773,12.5,40,-40,105,0.24,12000,946,400,UCY2W470MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,525,MP,Normal,7.57
450,47,6.773,16,25,-40,105,0.24,12000,946,400,UCY2W470MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,500,MP,Normal,8.2
450,56,5.684,16,30.5,-40,105,0.24,12000,1108,300,UCY2W560MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,585,MP,Normal,9.6
450,56,5.684,18,25,-40,105,0.24,12000,1108,300,UCY2W560MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,560,MP,Normal,10.6
450,68,4.681,16,35.5,-40,105,0.24,12000,1324,300,UCY2W680MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,660,MP,Normal,11.8
450,82,3.882,16,40,-40,105,0.24,12000,1576,300,UCY2W820MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,750,MP,Normal,14.1
450,82,3.882,18,30.5,-40,105,0.24,12000,1576,300,UCY2W820MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,730,MP,Normal,13.1
450,100,3.183,18,35.5,-40,105,0.24,12000,1900,250,UCY2W101MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,835,MP,Normal,14.2
450,120,2.653,18,40,-40,105,0.24,12000,2260,200,UCY2W121MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,930,MP,Normal,17.7
450,120,2.653,18,46,-40,105,0.24,12000,2260,200,UCY2W121MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,945,MP,Normal,20.9
500,10,31.831,12.5,20,-40,105,0.24,10000,300,1000,UCY2H100MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,160,MP,Normal,3.43
500,15,21.221,12.5,25,-40,105,0.24,10000,400,800,UCY2H150MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,220,MP,Normal,4.56
500,15,21.221,16,20,-40,105,0.24,10000,400,600,UCY2H150MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,220,MP,Normal,6.6
500,18,17.684,12.5,30.5,-40,105,0.24,10000,460,600,UCY2H180MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,240,MP,Normal,6.01
500,18,17.684,16,20,-40,105,0.24,10000,460,600,UCY2H180MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,240,MP,Normal,6.6
500,22,14.469,12.5,35.5,-40,105,0.24,10000,540,500,UCY2H220MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,280,MP,Normal,7.06
500,22,14.469,16,25,-40,105,0.24,10000,540,400,UCY2H220MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,280,MP,Normal,8.2
500,22,14.469,18,20,-40,105,0.24,10000,540,400,UCY2H220MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,280,MP,Normal,9.0
500,27,11.789,12.5,40,-40,105,0.24,10000,640,400,UCY2H270MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,310,MP,Normal,7.57
500,27,11.789,16,25,-40,105,0.24,10000,640,400,UCY2H270MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,310,MP,Normal,8.2
500,33,9.646,16,30.5,-40,105,0.24,10000,760,300,UCY2H330MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,350,MP,Normal,9.6
500,33,9.646,18,25,-40,105,0.24,10000,760,300,UCY2H330MHD3,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,350,MP,Normal,10.6
500,39,8.162,16,35.5,-40,105,0.24,10000,880,300,UCY2H390MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,380,MP,Normal,11.8
500,47,6.773,16,40,-40,105,0.24,10000,1040,300,UCY2H470MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,440,MP,Normal,14.1
500,47,6.773,18,30.5,-40,105,0.24,10000,1040,300,UCY2H470MHD6,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,440,MP,Normal,13.1
500,56,5.684,18,35.5,-40,105,0.24,10000,1220,250,UCY2H560MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,480,MP,Normal,14.2
500,68,4.681,18,40,-40,105,0.24,10000,1460,200,UCY2H680MHD,Uni-Polar,Radial Lead,Minitualized Hi-Ripple Cur. Hi-Reliability,525,MP,Normal,17.7
