Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPT2P560MPD,MP,220.0,56.00,10.0,30.5,-40,105,5000,3.21,0.12,749,290,,,,,,,,1000,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P680MHD,MP,220.0,68.00,12.5,25.0,-40,105,5000,4.56,0.12,908,340,,,,,,,,800,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P820MHD,MP,220.0,82.00,12.5,30.5,-40,105,5000,6.01,0.12,1092,390,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P101MHD,MP,220.0,100.00,12.5,30.5,-40,105,5000,6.01,0.12,1330,430,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P121MHD,MP,220.0,120.00,12.5,35.5,-40,105,5000,7.06,0.12,1594,490,,,,,,,,500,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P151MHD,MP,220.0,150.00,12.5,40.0,-40,105,5000,7.57,0.12,1990,580,,,,,,,,400,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P181MHD,MP,220.0,180.00,16.0,30.5,-40,105,5000,9.60,0.12,2386,670,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P221MHD,MP,220.0,220.00,16.0,35.5,-40,105,5000,11.80,0.12,2914,770,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P221MHD6,MP,220.0,220.00,18.0,30.5,-40,105,5000,13.10,0.12,2914,770,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P271MHD,MP,220.0,270.00,16.0,40.0,-40,105,5000,14.10,0.12,3574,880,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P271MHD6,MP,220.0,270.00,18.0,35.5,-40,105,5000,14.20,0.12,3574,880,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P331MHD,MP,220.0,330.00,18.0,40.0,-40,105,5000,17.70,0.12,4366,1010,,,,,,,,200,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P391MRD,EOL,220.0,390.00,22.0,40.0,-40,105,5000,23.80,0.12,5158,1150,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P561MRD,EOL,220.0,560.00,22.0,50.0,-40,105,5000,27.40,0.12,7402,1500,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P561MRD6,EOL,220.0,560.00,25.0,40.0,-40,105,5000,27.40,0.12,7402,1500,,,,,,,,180,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2P681MRD,EOL,220.0,680.00,25.0,50.0,-40,105,5000,38.80,0.12,8986,1600,,,,,,,,140,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E470MPD,MP,250.0,47.00,10.0,30.5,-40,105,5000,3.21,0.12,715,270,,,,,,,,1000,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E560MHD,MP,250.0,56.00,12.5,25.0,-40,105,5000,4.56,0.12,850,310,,,,,,,,800,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E680MHD,MP,250.0,68.00,12.5,30.5,-40,105,5000,6.01,0.12,1030,360,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E820MHD,MP,250.0,82.00,12.5,30.5,-40,105,5000,6.01,0.12,1240,400,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E101MHD,MP,250.0,100.00,12.5,35.5,-40,105,5000,7.06,0.12,1510,460,,,,,,,,500,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E121MHD,MP,250.0,120.00,12.5,40.0,-40,105,5000,7.57,0.12,1810,530,,,,,,,,400,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E151MHD,MP,250.0,150.00,16.0,30.5,-40,105,5000,9.60,0.12,2260,620,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E181MHD,MP,250.0,180.00,16.0,35.5,-40,105,5000,11.80,0.12,2710,720,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E181MHD6,MP,250.0,180.00,18.0,30.5,-40,105,5000,13.10,0.12,2710,720,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E221MHD,MP,250.0,220.00,16.0,40.0,-40,105,5000,14.10,0.12,3310,830,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E221MHD6,MP,250.0,220.00,18.0,35.5,-40,105,5000,14.20,0.12,3310,830,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E271MHD,MP,250.0,270.00,18.0,40.0,-40,105,5000,17.70,0.12,4060,950,,,,,,,,200,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E331MRD,EOL,250.0,330.00,22.0,40.0,-40,105,5000,23.80,0.12,4960,1050,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E471MRD,EOL,250.0,470.00,22.0,50.0,-40,105,5000,27.40,0.12,7060,1450,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E471MRD6,EOL,250.0,470.00,25.0,40.0,-40,105,5000,27.40,0.12,7060,1450,,,,,,,,180,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2E561MRD,EOL,250.0,560.00,25.0,50.0,-40,105,5000,38.80,0.12,8410,1550,,,,,,,,140,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G220MPD,MP,400.0,22.00,10.0,30.5,-40,105,5000,3.21,0.15,538,210,,,,,,,,1000,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G270MHD,MP,400.0,27.00,12.5,25.0,-40,105,5000,4.56,0.15,658,240,,,,,,,,800,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G330MHD,MP,400.0,33.00,12.5,30.5,-40,105,5000,6.01,0.15,802,290,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G390MHD,MP,400.0,39.00,12.5,30.5,-40,105,5000,6.01,0.15,946,320,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G470MHD,MP,400.0,47.00,12.5,35.5,-40,105,5000,7.06,0.15,1138,370,,,,,,,,500,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G560MHD,MP,400.0,56.00,12.5,40.0,-40,105,5000,7.57,0.15,1354,420,,,,,,,,400,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G680MHD,MP,400.0,68.00,16.0,30.5,-40,105,5000,9.60,0.15,1642,460,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G820MHD,MP,400.0,82.00,16.0,30.5,-40,105,5000,9.60,0.15,1978,500,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G101MHD,MP,400.0,100.00,16.0,35.5,-40,105,5000,11.80,0.15,2410,580,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G101MHD6,MP,400.0,100.00,18.0,30.5,-40,105,5000,13.10,0.15,2410,580,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G121MHD,MP,400.0,120.00,16.0,40.0,-40,105,5000,14.10,0.15,2890,660,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G121MHD6,MP,400.0,120.00,18.0,35.5,-40,105,5000,14.20,0.15,2890,670,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G151MHD,MP,400.0,150.00,18.0,40.0,-40,105,5000,17.70,0.15,3610,770,,,,,,,,200,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G181MRD,EOL,400.0,180.00,22.0,40.0,-40,105,5000,23.80,0.15,4330,850,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G271MRD,EOL,400.0,270.00,22.0,50.0,-40,105,5000,27.40,0.15,6490,1300,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G271MRD6,EOL,400.0,270.00,25.0,40.0,-40,105,5000,27.40,0.15,6490,1300,,,,,,,,180,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2G331MRD,EOL,400.0,330.00,25.0,50.0,-40,105,5000,38.80,0.15,7930,1400,,,,,,,,140,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6180MPD,MP,420.0,18.00,10.0,30.5,-40,105,5000,3.21,0.20,464,170,,,,,,,,1000,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6220MHD,MP,420.0,22.00,12.5,25.0,-40,105,5000,4.56,0.20,564,200,,,,,,,,800,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6270MHD,MP,420.0,27.00,12.5,30.5,-40,105,5000,6.01,0.20,690,240,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6330MHD,MP,420.0,33.00,12.5,30.5,-40,105,5000,6.01,0.20,842,270,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6390MHD,MP,420.0,39.00,12.5,35.5,-40,105,5000,7.06,0.20,993,310,,,,,,,,500,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6470MHD,MP,420.0,47.00,12.5,40.0,-40,105,5000,7.57,0.20,1194,360,,,,,,,,400,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6560MHD,MP,420.0,56.00,16.0,30.5,-40,105,5000,9.60,0.20,1421,430,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6680MHD,MP,420.0,68.00,16.0,35.5,-40,105,5000,11.80,0.20,1724,510,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6680MHD6,MP,420.0,68.00,18.0,30.5,-40,105,5000,13.10,0.20,1724,510,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6820MHD,MP,420.0,82.00,16.0,40.0,-40,105,5000,14.10,0.20,2076,570,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6820MHD6,MP,420.0,82.00,18.0,30.5,-40,105,5000,13.10,0.20,2076,570,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6101MHD,MP,420.0,100.00,18.0,35.5,-40,105,5000,14.20,0.20,2530,610,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6121MHD,MP,420.0,120.00,18.0,40.0,-40,105,5000,17.70,0.20,3034,660,,,,,,,,200,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6151MRD,EOL,420.0,150.00,22.0,40.0,-40,105,5000,23.80,0.20,3790,800,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6181MRD,EOL,420.0,180.00,22.0,50.0,-40,105,5000,27.40,0.20,4546,950,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6181MRD6,EOL,420.0,180.00,25.0,40.0,-40,105,5000,27.40,0.20,4546,950,,,,,,,,180,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPTW6271MRD,EOL,420.0,270.00,25.0,50.0,-40,105,5000,38.80,0.20,6814,1200,,,,,,,,140,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W150MPD,MP,450.0,15.00,10.0,30.5,-40,105,5000,3.21,0.20,415,150,,,,,,,,1000,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W180MHD,MP,450.0,18.00,12.5,25.0,-40,105,5000,4.56,0.20,496,180,,,,,,,,800,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W220MHD,MP,450.0,22.00,12.5,30.5,-40,105,5000,6.01,0.20,604,220,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W270MHD,MP,450.0,27.00,12.5,30.5,-40,105,5000,6.01,0.20,739,250,,,,,,,,600,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W330MHD,MP,450.0,33.00,12.5,35.5,-40,105,5000,7.06,0.20,901,280,,,,,,,,500,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W390MHD,MP,450.0,39.00,12.5,40.0,-40,105,5000,7.57,0.20,1063,320,,,,,,,,400,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W470MHD,MP,450.0,47.00,16.0,30.5,-40,105,5000,9.60,0.20,1279,380,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W560MHD,MP,450.0,56.00,16.0,35.5,-40,105,5000,11.80,0.20,1522,440,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W680MHD,MP,450.0,68.00,16.0,40.0,-40,105,5000,14.10,0.20,1846,490,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W680MHD6,MP,450.0,68.00,18.0,30.5,-40,105,5000,13.10,0.20,1846,480,,,,,,,,300,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W820MHD,MP,450.0,82.00,18.0,35.5,-40,105,5000,14.20,0.20,2224,550,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W101MHD,MP,450.0,100.00,18.0,40.0,-40,105,5000,17.70,0.20,2710,650,,,,,,,,200,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W121MRD,EOL,450.0,120.00,22.0,40.0,-40,105,5000,23.80,0.20,3250,770,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W151MRD,EOL,450.0,150.00,22.0,50.0,-40,105,5000,27.40,0.20,4060,920,,,,,,,,250,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W151MRD6,EOL,450.0,150.00,25.0,40.0,-40,105,5000,27.40,0.20,4060,920,,,,,,,,180,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
UPT2W181MRD,EOL,450.0,180.00,25.0,50.0,-40,105,5000,38.80,0.20,4870,1100,,,,,,,,140,Radial Lead,Minitualized Hi-Ripple Cur. Long Life,Uni-Polar,Normal
