Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UVR2C102MRD,EOL,160.0,1000.00,25.0,50.0,-40,85,2000,38.80,0.20,6500,1900,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2DR47MED,EOL,200.0,0.47,6.3,11.0,-40,85,2000,0.59,0.20,49,15,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D010MED,EOL,200.0,1.00,6.3,11.0,-40,85,2000,0.59,0.20,60,22,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D2R2MED,EOL,200.0,2.20,6.3,11.0,-40,85,2000,0.59,0.20,84,33,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D3R3MED,EOL,200.0,3.30,6.3,11.0,-40,85,2000,0.59,0.20,106,40,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D4R7MPD,MP,200.0,4.70,8.0,11.5,-40,85,2000,1.19,0.20,134,55,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D100MPD,MP,200.0,10.00,10.0,12.5,-40,85,2000,1.49,0.20,180,95,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D220MPD,MP,200.0,22.00,10.0,20.0,-40,85,2000,2.34,0.20,276,170,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2D330MHD,MP,200.0,33.00,12.5,20.0,-40,85,2000,3.43,0.20,364,230,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D470MHD,MP,200.0,47.00,12.5,20.0,-40,85,2000,3.43,0.20,476,270,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2D101MHD,MP,200.0,100.00,16.0,30.5,-40,85,2000,9.60,0.20,900,530,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2D221MHD,MP,200.0,220.00,18.0,35.5,-40,85,2000,14.20,0.20,1860,810,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2D331MRD,EOL,200.0,330.00,20.0,40.0,-40,85,2000,19.60,0.20,2740,1130,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR2D331MRD6,EOL,200.0,330.00,25.0,30.0,-40,85,2000,21.50,0.20,2740,1090,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR2D471MRD,EOL,200.0,470.00,22.0,50.0,-40,85,2000,27.40,0.20,3860,1490,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2D471MRD6,EOL,200.0,470.00,25.0,40.0,-40,85,2000,27.40,0.20,3860,1550,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR2ER47MED,EOL,250.0,0.47,6.3,11.0,-40,85,2000,0.59,0.20,52,15,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E010MED,EOL,250.0,1.00,6.3,11.0,-40,85,2000,0.59,0.20,65,22,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E2R2MED,EOL,250.0,2.20,6.3,11.0,-40,85,2000,0.59,0.20,95,33,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E3R3MPD,MP,250.0,3.30,8.0,11.5,-40,85,2000,1.19,0.20,123,46,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E4R7MPD,MP,250.0,4.70,8.0,11.5,-40,85,2000,1.19,0.20,147,55,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E100MPD,MP,250.0,10.00,10.0,16.0,-40,85,2000,1.77,0.20,200,105,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR2E220MHD,MP,250.0,22.00,12.5,20.0,-40,85,2000,3.43,0.20,320,190,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E330MHD,MP,250.0,33.00,12.5,20.0,-40,85,2000,3.43,0.20,430,230,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2E470MHD,MP,250.0,47.00,12.5,25.0,-40,85,2000,4.56,0.20,570,300,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR2E101MHD,MP,250.0,100.00,16.0,30.5,-40,85,2000,9.60,0.20,1100,520,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2E221MRD,EOL,250.0,220.00,20.0,40.0,-40,85,2000,19.60,0.20,2300,740,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR2E221MRD6,EOL,250.0,220.00,22.0,30.0,-40,85,2000,16.60,0.20,2300,820,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2E331MRD,EOL,250.0,330.00,22.0,50.0,-40,85,2000,27.40,0.20,3400,1170,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2E331MRD6,EOL,250.0,330.00,25.0,30.0,-40,85,2000,21.50,0.20,3400,970,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR2E471MRD,EOL,250.0,470.00,25.0,50.0,-40,85,2000,38.80,0.20,4800,1600,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2F010MED,EOL,315.0,1.00,6.3,11.0,-40,85,2000,0.59,0.20,72,22,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2F2R2MPD,MP,315.0,2.20,8.0,11.5,-40,85,2000,1.19,0.20,109,33,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2F3R3MPD,MP,315.0,3.30,10.0,12.5,-40,85,2000,1.49,0.20,142,55,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2F4R7MPD,MP,315.0,4.70,10.0,12.5,-40,85,2000,1.49,0.20,159,65,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2F100MPD,MP,315.0,10.00,10.0,20.0,-40,85,2000,2.34,0.20,226,115,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2F220MHD,MP,315.0,22.00,12.5,20.0,-40,85,2000,3.43,0.20,377,190,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2F330MHD,MP,315.0,33.00,16.0,25.0,-40,85,2000,8.20,0.20,516,275,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2F470MHD,MP,315.0,47.00,16.0,25.0,-40,85,2000,8.20,0.20,692,340,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2F101MHD,MP,315.0,100.00,18.0,35.5,-40,85,2000,14.20,0.20,1360,560,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2F221MRD,EOL,315.0,220.00,22.0,50.0,-40,85,2000,27.40,0.20,2872,850,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2F221MRD6,EOL,315.0,220.00,25.0,30.0,-40,85,2000,21.50,0.20,2872,770,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR2F331MRD,EOL,315.0,330.00,25.0,50.0,-40,85,2000,38.80,0.20,4258,1250,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2V010MED,EOL,350.0,1.00,6.3,11.0,-40,85,2000,0.59,0.25,75,22,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2V2R2MPD,MP,350.0,2.20,8.0,11.5,-40,85,2000,1.19,0.25,117,38,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2V3R3MPD,MP,350.0,3.30,10.0,12.5,-40,85,2000,1.49,0.25,146,55,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2V4R7MPD,MP,350.0,4.70,10.0,12.5,-40,85,2000,1.49,0.25,166,65,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2V100MPD,MP,350.0,10.00,10.0,20.0,-40,85,2000,2.34,0.25,240,115,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2V220MHD,MP,350.0,22.00,12.5,25.0,-40,85,2000,4.56,0.25,408,200,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR2V330MHD,MP,350.0,33.00,16.0,25.0,-40,85,2000,8.20,0.25,562,275,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2V470MHD,MP,350.0,47.00,16.0,35.5,-40,85,2000,11.80,0.25,758,380,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2V101MHD,MP,350.0,100.00,18.0,40.0,-40,85,2000,17.70,0.25,1500,590,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR2V101MRD6,EOL,350.0,100.00,22.0,30.0,-40,85,2000,16.60,0.25,1500,570,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2V221MRD,EOL,350.0,220.00,22.0,50.0,-40,85,2000,27.40,0.25,3180,850,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2V221MRD6,EOL,350.0,220.00,25.0,40.0,-40,85,2000,27.40,0.25,3180,890,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR2G010MPD,MP,400.0,1.00,8.0,11.5,-40,85,2000,1.19,0.25,80,25,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2G2R2MPD,MP,400.0,2.20,10.0,12.5,-40,85,2000,1.49,0.25,128,45,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2G3R3MPD,MP,400.0,3.30,10.0,12.5,-40,85,2000,1.49,0.25,153,55,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2G4R7MPD,MP,400.0,4.70,10.0,16.0,-40,85,2000,1.77,0.25,175,70,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR2G100MHD,MP,400.0,10.00,12.5,20.0,-40,85,2000,3.43,0.25,260,130,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2G220MHD,MP,400.0,22.00,16.0,25.0,-40,85,2000,8.20,0.25,452,240,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2G330MHD,MP,400.0,33.00,16.0,30.5,-40,85,2000,9.60,0.25,628,300,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2G470MHD,MP,400.0,47.00,16.0,35.5,-40,85,2000,11.80,0.25,852,370,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2G101MRD,EOL,400.0,100.00,20.0,40.0,-40,85,2000,19.60,0.25,1700,550,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR2G101MRD6,EOL,400.0,100.00,25.0,30.0,-40,85,2000,21.50,0.25,1700,530,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR2G221MRD,EOL,400.0,220.00,25.0,50.0,-40,85,2000,38.80,0.25,3620,750,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2W010MPD,MP,450.0,1.00,8.0,11.5,-25,85,2000,1.19,0.25,85,23,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2W2R2MPD,MP,450.0,2.20,10.0,12.5,-25,85,2000,1.49,0.25,139,35,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2W3R3MPD,MP,450.0,3.30,10.0,16.0,-25,85,2000,1.77,0.25,159,45,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR2W4R7MPD,MP,450.0,4.70,10.0,20.0,-25,85,2000,2.34,0.25,185,55,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2W100MHD,MP,450.0,10.00,12.5,20.0,-25,85,2000,3.43,0.25,280,90,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2W220MHD,MP,450.0,22.00,16.0,25.0,-25,85,2000,8.20,0.25,496,165,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2W330MHD,MP,450.0,33.00,16.0,35.5,-25,85,2000,11.80,0.25,694,230,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2W470MHD,MP,450.0,47.00,18.0,40.0,-25,85,2000,17.70,0.25,946,300,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR2W470MRD6,EOL,450.0,47.00,22.0,30.0,-25,85,2000,16.60,0.25,946,290,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2W101MRD,EOL,450.0,100.00,22.0,40.0,-25,85,2000,23.80,0.25,1900,350,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
