Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPM1J270MED,EOL,63.0,27.00,6.3,11.0,-55,105,2000,0.59,0.08,51,130,,,,,,860,430,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J330MED,EOL,63.0,33.00,6.3,15.0,-55,105,2000,0.72,0.08,62,170,,,,,,700,350,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J390MED,EOL,63.0,39.00,6.3,15.0,-55,105,2000,0.72,0.08,74,190,,,,,,600,300,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J470MPD,MP,63.0,47.00,8.0,11.5,-55,105,3000,1.19,0.08,89,215,,,,,,500,250,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J560MPD,MP,63.0,56.00,8.0,15.0,-55,105,3000,1.36,0.08,106,275,,,,,,420,210,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J560MPD6,MP,63.0,56.00,10.0,12.5,-55,105,5000,1.49,0.08,106,275,,,,,,460,230,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J680MPD,MP,63.0,68.00,8.0,15.0,-55,105,3000,1.36,0.08,129,315,,,,,,340,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J680MPD6,MP,63.0,68.00,10.0,12.5,-55,105,5000,1.49,0.08,129,310,,,,,,380,190,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J820MPD,MP,63.0,82.00,8.0,20.0,-55,105,3000,1.66,0.08,155,385,,,,,,300,150,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J820MPD6,MP,63.0,82.00,10.0,16.0,-55,105,5000,1.77,0.08,155,375,,,,,,320,160,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J101MPD,MP,63.0,100.00,10.0,20.0,-55,105,5000,2.34,0.08,189,495,,,,,,240,120,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J101MHD6,MP,63.0,100.00,12.5,15.0,-55,105,5000,2.96,0.08,189,460,,,,,,280,140,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J121MPD,MP,63.0,120.00,10.0,20.0,-55,105,5000,2.34,0.08,227,555,,,,,,200,100,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J121MHD6,MP,63.0,120.00,12.5,15.0,-55,105,5000,2.96,0.08,227,510,,,,,,240,120,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J151MPD,MP,63.0,150.00,10.0,25.0,-55,105,5000,3.07,0.08,284,665,,,,,,180,90,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J151MHD6,MP,63.0,150.00,12.5,15.0,-55,105,5000,2.96,0.08,284,590,,,,,,190,95,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J181MPD,MP,63.0,180.00,10.0,30.5,-55,105,5000,3.21,0.08,340,790,,,,,,150,75,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J181MHD6,MP,63.0,180.00,16.0,15.0,-55,105,5000,4.74,0.08,340,750,,,,,,160,80,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J221MHD,MP,63.0,220.00,12.5,20.0,-55,105,5000,3.43,0.08,416,835,,,,,,130,65,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J221MHD6,MP,63.0,220.00,16.0,15.0,-55,105,5000,4.74,0.08,416,820,,,,,,140,70,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J271MHD,MP,63.0,270.00,12.5,25.0,-55,105,5000,4.56,0.08,510,1000,,,,,,110,55,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J271MHD6,MP,63.0,270.00,18.0,15.0,-55,105,5000,6.31,0.08,510,965,,,,,,120,60,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J331MHD,MP,63.0,330.00,12.5,25.0,-55,105,5000,4.56,0.08,624,1090,,,,,,98,49,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J331MHD6,MP,63.0,330.00,18.0,15.0,-55,105,5000,6.31,0.08,624,1080,,,,,,100,50,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J391MHD,MP,63.0,390.00,12.5,30.5,-55,105,5000,6.01,0.08,737,1260,,,,,,86,43,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J391MHD6,MP,63.0,390.00,16.0,20.0,-55,105,5000,6.60,0.08,737,1170,,,,,,94,47,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J471MHD,MP,63.0,470.00,12.5,35.5,-55,105,5000,7.06,0.08,888,1420,,,,,,78,39,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J471MHD6,MP,63.0,470.00,16.0,25.0,-55,105,5000,8.20,0.08,888,1360,,,,,,84,42,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J561MHD,MP,63.0,560.00,12.5,40.0,-55,105,5000,7.57,0.08,1058,1590,,,,,,70,35,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J561MHD6,MP,63.0,560.00,18.0,20.0,-55,105,5000,9.00,0.08,1058,1410,,,,,,78,39,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J681MHD,MP,63.0,680.00,16.0,30.5,-55,105,5000,9.60,0.08,1285,1700,,,,,,64,32,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J681MHD6,MP,63.0,680.00,18.0,25.0,-55,105,5000,10.60,0.08,1285,1610,,,,,,70,35,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J821MHD,MP,63.0,820.00,16.0,35.5,-55,105,5000,11.80,0.08,1550,1890,,,,,,58,29,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J821MHD6,MP,63.0,820.00,18.0,30.5,-55,105,5000,13.10,0.08,1550,1790,,,,,,64,32,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J102MHD,MP,63.0,1000.00,16.0,40.0,-55,105,5000,14.10,0.08,1890,2050,,,,,,54,27,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J102MHD6,MP,63.0,1000.00,18.0,35.5,-55,105,5000,14.20,0.08,1890,1970,,,,,,58,29,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J122MHD,MP,63.0,1200.00,18.0,40.0,-55,105,5000,17.70,0.08,2268,2210,,,,,,50,25,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K4R7MDD,EOL,80.0,4.70,5.0,11.0,-55,105,2000,0.44,0.08,11,26,,,,,,11000,4200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K6R8MDD,EOL,80.0,6.80,5.0,11.0,-55,105,2000,0.44,0.08,16,34,,,,,,7000,2600,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K100MED,EOL,80.0,10.00,6.3,11.0,-55,105,2000,0.59,0.08,24,43,,,,,,4600,1700,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K120MED,EOL,80.0,12.00,6.3,11.0,-55,105,2000,0.59,0.08,29,48,,,,,,3800,1400,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K150MED,EOL,80.0,15.00,6.3,11.0,-55,105,2000,0.59,0.08,36,52,,,,,,3200,1200,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K180MED,EOL,80.0,18.00,6.3,11.0,-55,105,2000,0.59,0.08,43,78,,,,,,2700,1000,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K220MED,EOL,80.0,22.00,6.3,15.0,-55,105,2000,0.72,0.08,53,95,,,,,,2100,770,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K270MED,EOL,80.0,27.00,6.3,15.0,-55,105,2000,0.72,0.08,65,115,,,,,,1700,630,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K330MPD,MP,80.0,33.00,8.0,11.5,-55,105,3000,1.19,0.08,79,150,,,,,,1400,530,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K390MPD,MP,80.0,39.00,8.0,15.0,-55,105,3000,1.36,0.08,94,170,,,,,,1200,460,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K390MPD6,MP,80.0,39.00,10.0,12.5,-55,105,5000,1.49,0.08,94,215,,,,,,1300,490,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K470MPD,MP,80.0,47.00,8.0,15.0,-55,105,3000,1.36,0.08,113,215,,,,,,1100,390,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K470MPD6,MP,80.0,47.00,10.0,12.5,-55,105,5000,1.49,0.08,113,245,,,,,,1100,420,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K560MPD,MP,80.0,56.00,8.0,20.0,-55,105,3000,1.66,0.08,134,295,,,,,,920,340,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K560MPD6,MP,80.0,56.00,10.0,16.0,-55,105,5000,1.77,0.08,134,305,,,,,,970,360,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K680MPD,MP,80.0,68.00,10.0,20.0,-55,105,5000,2.34,0.08,163,355,,,,,,760,280,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K680MHD6,MP,80.0,68.00,12.5,15.0,-55,105,5000,2.96,0.08,163,325,,,,,,840,310,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K820MPD,MP,80.0,82.00,10.0,20.0,-55,105,5000,2.34,0.08,197,395,,,,,,680,250,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K820MHD6,MP,80.0,82.00,12.5,15.0,-55,105,5000,2.96,0.08,197,355,,,,,,730,270,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K101MPD,MP,80.0,100.00,10.0,25.0,-55,105,5000,3.07,0.08,240,525,,,,,,570,210,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K101MHD6,MP,80.0,100.00,12.5,15.0,-55,105,5000,2.96,0.08,240,400,,,,,,620,230,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K121MPD,MP,80.0,120.00,10.0,30.5,-55,105,5000,3.21,0.08,288,585,,,,,,490,180,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K121MHD6,MP,80.0,120.00,16.0,15.0,-55,105,5000,4.74,0.08,288,445,,,,,,540,200,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K151MPD,MP,80.0,150.00,10.0,30.5,-55,105,5000,3.21,0.08,360,665,,,,,,410,150,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K151MHD6,MP,80.0,150.00,16.0,15.0,-55,105,5000,4.74,0.08,360,470,,,,,,470,180,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K181MHD,MP,80.0,180.00,12.5,25.0,-55,105,5000,4.56,0.08,432,735,,,,,,350,130,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K181MHD6,MP,80.0,180.00,16.0,15.0,-55,105,5000,4.74,0.08,432,545,,,,,,410,150,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K221MHD,MP,80.0,220.00,12.5,30.5,-55,105,5000,6.01,0.08,528,845,,,,,,320,120,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K221MHD6,MP,80.0,220.00,18.0,15.0,-55,105,5000,6.31,0.08,528,645,,,,,,350,130,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K271MHD,MP,80.0,270.00,12.5,30.5,-55,105,5000,6.01,0.08,648,945,,,,,,270,100,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K271MHD6,MP,80.0,270.00,16.0,20.0,-55,105,5000,6.60,0.08,648,920,,,,,,300,110,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K331MHD,MP,80.0,330.00,12.5,35.5,-55,105,5000,7.06,0.08,792,1100,,,,,,240,88,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K331MHD6,MP,80.0,330.00,16.0,25.0,-55,105,5000,8.20,0.08,792,1100,,,,,,270,99,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K391MHD,MP,80.0,390.00,12.5,40.0,-55,105,5000,7.57,0.08,936,1250,,,,,,210,78,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K391MHD6,MP,80.0,390.00,18.0,20.0,-55,105,5000,9.00,0.08,936,1120,,,,,,240,89,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K471MHD,MP,80.0,470.00,16.0,30.5,-55,105,5000,9.60,0.08,1128,1430,,,,,,190,69,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K471MHD6,MP,80.0,470.00,18.0,25.0,-55,105,5000,10.60,0.08,1128,1320,,,,,,220,80,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K561MHD,MP,80.0,560.00,16.0,35.5,-55,105,5000,11.80,0.08,1344,1640,,,,,,170,62,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K561MHD6,MP,80.0,560.00,18.0,30.5,-55,105,5000,13.10,0.08,1344,1430,,,,,,190,72,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K681MHD,MP,80.0,680.00,16.0,40.0,-55,105,5000,14.10,0.08,1632,1830,,,,,,150,55,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K681MHD6,MP,80.0,680.00,18.0,30.5,-55,105,5000,13.10,0.08,1632,1540,,,,,,180,65,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K821MHD,MP,80.0,820.00,18.0,35.5,-55,105,5000,14.20,0.08,1968,1910,,,,,,130,49,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K102MHD,MP,80.0,1000.00,18.0,40.0,-55,105,5000,17.70,0.08,2400,2050,,,,,,120,44,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A2R2MDD,EOL,100.0,2.20,5.0,11.0,-55,105,2000,0.44,0.08,7,21,,,,,,18000,6600,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A3R3MDD,EOL,100.0,3.30,5.0,11.0,-55,105,2000,0.44,0.08,10,27,,,,,,11000,4100,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A4R7MED,EOL,100.0,4.70,6.3,11.0,-55,105,2000,0.59,0.08,14,34,,,,,,7600,2800,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A6R8MED,EOL,100.0,6.80,6.3,11.0,-55,105,2000,0.59,0.08,20,41,,,,,,5100,1900,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A100MED,EOL,100.0,10.00,6.3,11.0,-55,105,2000,0.59,0.08,30,52,,,,,,3200,1200,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A120MED,EOL,100.0,12.00,6.3,11.0,-55,105,2000,0.59,0.08,36,75,,,,,,2700,1000,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A150MED,EOL,100.0,15.00,6.3,15.0,-55,105,2000,0.72,0.08,45,90,,,,,,2200,810,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A180MED,EOL,100.0,18.00,6.3,15.0,-55,105,2000,0.72,0.08,54,110,,,,,,1800,670,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A220MPD,MP,100.0,22.00,8.0,11.5,-55,105,3000,1.19,0.08,66,145,,,,,,1500,550,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A270MPD,MP,100.0,27.00,8.0,15.0,-55,105,3000,1.36,0.08,81,160,,,,,,1300,470,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A270MPD6,MP,100.0,27.00,10.0,12.5,-55,105,5000,1.49,0.08,81,205,,,,,,1400,500,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A330MPD,MP,100.0,33.00,8.0,15.0,-55,105,3000,1.36,0.08,99,200,,,,,,1000,380,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A330MPD6,MP,100.0,33.00,10.0,12.5,-55,105,5000,1.49,0.08,99,230,,,,,,1100,420,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A390MPD,MP,100.0,39.00,8.0,20.0,-55,105,3000,1.66,0.08,117,280,,,,,,890,330,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A390MPD6,MP,100.0,39.00,10.0,16.0,-55,105,5000,1.77,0.08,117,285,,,,,,970,360,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A470MPD,MP,100.0,47.00,10.0,20.0,-55,105,5000,2.34,0.08,141,340,,,,,,760,280,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A470MHD6,MP,100.0,47.00,12.5,15.0,-55,105,5000,2.96,0.08,141,310,,,,,,840,310,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A560MPD,MP,100.0,56.00,10.0,20.0,-55,105,5000,2.34,0.08,168,375,,,,,,650,240,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A560MHD6,MP,100.0,56.00,12.5,15.0,-55,105,5000,2.96,0.08,168,340,,,,,,730,270,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A680MPD,MP,100.0,68.00,10.0,25.0,-55,105,5000,3.07,0.08,204,500,,,,,,570,210,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A680MHD6,MP,100.0,68.00,12.5,15.0,-55,105,5000,2.96,0.08,204,380,,,,,,620,230,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A820MPD,MP,100.0,82.00,10.0,30.5,-55,105,5000,3.21,0.08,246,555,,,,,,490,180,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A820MHD6,MP,100.0,82.00,16.0,15.0,-55,105,5000,4.74,0.08,246,435,,,,,,510,190,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A101MPD,MP,100.0,100.00,10.0,30.5,-55,105,5000,3.21,0.08,300,635,,,,,,410,150,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A101MHD6,MP,100.0,100.00,16.0,15.0,-55,105,5000,4.74,0.08,300,475,,,,,,460,170,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A121MHD,MP,100.0,120.00,12.5,25.0,-55,105,5000,4.56,0.08,360,700,,,,,,350,130,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A121MHD6,MP,100.0,120.00,16.0,15.0,-55,105,5000,4.74,0.08,360,535,,,,,,380,140,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A151MHD,MP,100.0,150.00,12.5,25.0,-55,105,5000,4.56,0.08,450,780,,,,,,300,110,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A151MHD6,MP,100.0,150.00,18.0,15.0,-55,105,5000,6.31,0.08,450,640,,,,,,320,120,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A181MHD,MP,100.0,180.00,12.5,30.5,-55,105,5000,6.01,0.08,540,900,,,,,,260,98,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A181MHD6,MP,100.0,180.00,16.0,20.0,-55,105,5000,6.60,0.08,540,880,,,,,,300,110,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A221MHD,MP,100.0,220.00,12.5,35.5,-55,105,5000,7.06,0.08,660,1050,,,,,,230,87,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A221MHD6,MP,100.0,220.00,16.0,25.0,-55,105,5000,8.20,0.08,660,1050,,,,,,250,93,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A271MHD,MP,100.0,270.00,12.5,40.0,-55,105,5000,7.57,0.08,810,1200,,,,,,190,72,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A271MHD6,MP,100.0,270.00,18.0,20.0,-55,105,5000,9.00,0.08,810,1080,,,,,,220,80,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A331MHD,MP,100.0,330.00,16.0,30.5,-55,105,5000,9.60,0.08,990,1370,,,,,,170,62,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A331MHD6,MP,100.0,330.00,18.0,25.0,-55,105,5000,10.60,0.08,990,1260,,,,,,190,70,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A391MHD,MP,100.0,390.00,16.0,35.5,-55,105,5000,11.80,0.08,1170,1550,,,,,,140,53,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A391MHD6,MP,100.0,390.00,18.0,30.5,-55,105,5000,13.10,0.08,1170,1430,,,,,,170,62,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A471MHD,MP,100.0,470.00,16.0,40.0,-55,105,5000,14.10,0.08,1410,1760,,,,,,130,47,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A471MHD6,MP,100.0,470.00,18.0,35.5,-55,105,5000,14.20,0.08,1410,1570,,,,,,150,56,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A561MHD,MP,100.0,560.00,18.0,35.5,-55,105,5000,14.20,0.08,1680,1840,,,,,,110,41,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A681MHD,MP,100.0,680.00,18.0,40.0,-55,105,5000,17.70,0.08,2040,1910,,,,,,97,36,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C010MPD,EOL,160.0,1.00,8.0,11.5,-40,105,3000,1.19,0.20,56,19,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C2R2MPD,EOL,160.0,2.20,8.0,11.5,-40,105,3000,1.19,0.20,75,30,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C3R3MPD,EOL,160.0,3.30,10.0,12.5,-40,105,5000,1.49,0.20,93,50,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C4R7MPD,EOL,160.0,4.70,10.0,12.5,-40,105,5000,1.49,0.20,115,57,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C100MPD,EOL,160.0,10.00,10.0,16.0,-40,105,5000,1.77,0.20,164,90,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C220MHD,EOL,160.0,22.00,12.5,20.0,-40,105,5000,3.43,0.20,241,140,,,,,,,,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C330MHD,EOL,160.0,33.00,12.5,25.0,-40,105,5000,4.56,0.20,311,175,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C470MHD,EOL,160.0,47.00,16.0,25.0,-40,105,5000,8.20,0.20,401,220,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2C101MHD,EOL,160.0,100.00,16.0,35.5,-40,105,5000,11.80,0.20,740,330,,,,,,,,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D010MPD,EOL,200.0,1.00,8.0,11.5,-40,105,3000,1.19,0.20,60,19,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D2R2MPD,EOL,200.0,2.20,8.0,11.5,-40,105,3000,1.19,0.20,84,30,,,,,,,,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D3R3MPD,EOL,200.0,3.30,10.0,12.5,-40,105,5000,1.49,0.20,106,50,,,,,,,,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D4R7MPD,EOL,200.0,4.70,10.0,16.0,-40,105,5000,1.77,0.20,134,60,,,,,,,,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D100MPD,EOL,200.0,10.00,10.0,20.0,-40,105,5000,2.34,0.20,180,95,,,,,,,,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D220MHD,EOL,200.0,22.00,12.5,25.0,-40,105,5000,4.56,0.20,276,145,,,,,,,,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D330MHD,EOL,200.0,33.00,16.0,25.0,-40,105,5000,8.20,0.20,364,180,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2D470MHD,EOL,200.0,47.00,16.0,25.0,-40,105,5000,8.20,0.20,476,220,,,,,,,,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
