Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPW1C471MPD6,MP,16.0,470.00,8.0,15.0,-55,105,3000,1.36,0.16,226,730,,,,,,170,85,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C471MPD,MP,16.0,470.00,10.0,12.5,-55,105,5000,1.49,0.16,226,760,,,,,,180,90,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C681MPD6,MP,16.0,680.00,8.0,20.0,-55,105,3000,1.66,0.16,326,995,,,,,,130,65,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C681MPD,MP,16.0,680.00,10.0,16.0,-55,105,5000,1.77,0.16,326,1050,,,,,,136,68,1800,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C821MPD,MP,16.0,820.00,10.0,20.0,-55,105,5000,2.34,0.16,394,1220,,,,,,104,52,1400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C102MPD,MP,16.0,1000.00,10.0,20.0,-55,105,5000,2.34,0.16,480,1220,,,,,,104,52,1400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C122MPD,MP,16.0,1200.00,10.0,25.0,-55,105,5000,3.07,0.16,576,1440,,,,,,90,45,1200,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C152MPD6,MP,16.0,1500.00,10.0,30.5,-55,105,5000,3.21,0.16,720,1815,,,,,,70,35,1000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C152MHD,MP,16.0,1500.00,12.5,20.0,-55,105,7000,3.43,0.16,720,1655,,,,,,76,38,1000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C222MHD,MP,16.0,2200.00,12.5,25.0,-55,105,7000,4.56,0.18,1056,1945,,,,,,60,30,800,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C272MHD,MP,16.0,2700.00,12.5,30.5,-55,105,7000,6.01,0.18,1296,2310,,,,,,50,25,600,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C272MHD6,MP,16.0,2700.00,16.0,20.0,-55,105,8000,6.60,0.18,1296,2210,,,,,,58,29,600,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C332MHD6,MP,16.0,3300.00,12.5,35.5,-55,105,7000,7.06,0.20,1584,2510,,,,,,44,22,500,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C332MHD,MP,16.0,3300.00,16.0,25.0,-55,105,8000,8.20,0.20,1584,2555,,,,,,44,22,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C392MHD,MP,16.0,3900.00,16.0,25.0,-55,105,8000,8.20,0.20,1872,2560,,,,,,44,22,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C392MHD6,MP,16.0,3900.00,18.0,20.0,-55,105,8000,9.00,0.20,1872,2490,,,,,,56,28,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C472MHD,MP,16.0,4700.00,16.0,30.5,-55,105,8000,9.60,0.22,2256,3010,,,,,,36,18,300,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C472MHD6,MP,16.0,4700.00,18.0,25.0,-55,105,8000,10.60,0.22,2256,2740,,,,,,40,20,300,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C562MHD,MP,16.0,5600.00,16.0,35.5,-55,105,8000,11.80,0.24,2688,3150,,,,,,32,16,300,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C562MHD6,MP,16.0,5600.00,18.0,30.5,-55,105,8000,13.10,0.24,2688,3635,,,,,,32,16,300,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C682MHD,MP,16.0,6800.00,18.0,35.5,-55,105,8000,14.20,0.26,3264,3680,,,,,,30,15,250,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C822MHD,MP,16.0,8200.00,18.0,35.5,-55,105,8000,14.20,0.30,3936,3680,,,,,,30,15,250,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1C103MHD,MP,16.0,10000.00,18.0,40.0,-55,105,8000,17.70,0.34,4800,3800,,,,,,28,14,200,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E4R7MDD,EOL,25.0,4.70,5.0,11.0,-55,105,2000,0.44,0.14,4,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E100MDD,EOL,25.0,10.00,5.0,11.0,-55,105,2000,0.44,0.14,8,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E220MDD,EOL,25.0,22.00,5.0,11.0,-55,105,2000,0.44,0.14,17,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E330MDD,EOL,25.0,33.00,5.0,11.0,-55,105,2000,0.44,0.14,25,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E390MDD,EOL,25.0,39.00,5.0,11.0,-55,105,2000,0.44,0.14,29,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E470MDD,EOL,25.0,47.00,5.0,11.0,-55,105,2000,0.44,0.14,35,180,,,,,,1200,600,6000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E820MED,EOL,25.0,82.00,6.3,11.0,-55,105,2000,0.59,0.14,62,290,,,,,,500,250,4000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E101MED,EOL,25.0,100.00,6.3,11.0,-55,105,2000,0.59,0.14,75,290,,,,,,500,250,4000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E121MED,EOL,25.0,120.00,6.3,15.0,-55,105,2000,0.72,0.14,90,430,,,,,,460,230,4000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E151MPD,MP,25.0,150.00,8.0,11.5,-55,105,3000,1.19,0.14,113,555,,,,,,234,117,3000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E221MPD,MP,25.0,220.00,8.0,11.5,-55,105,3000,1.19,0.14,165,555,,,,,,234,117,3000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E331MPD6,MP,25.0,330.00,8.0,15.0,-55,105,3000,1.36,0.14,248,730,,,,,,170,85,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E331MPD,MP,25.0,330.00,10.0,12.5,-55,105,5000,1.49,0.14,248,760,,,,,,180,90,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E471MPD6,MP,25.0,470.00,8.0,20.0,-55,105,3000,1.66,0.14,353,995,,,,,,130,65,2000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E471MPD,MP,25.0,470.00,10.0,16.0,-55,105,5000,1.77,0.14,353,1050,,,,,,136,68,1800,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E561MPD,MP,25.0,560.00,10.0,20.0,-55,105,5000,2.34,0.14,420,1220,,,,,,104,52,1400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E681MPD,MP,25.0,680.00,10.0,20.0,-55,105,5000,2.34,0.14,510,1220,,,,,,104,52,1400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E821MPD,MP,25.0,820.00,10.0,25.0,-55,105,5000,3.07,0.14,615,1440,,,,,,90,45,1200,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E102MPD6,MP,25.0,1000.00,10.0,30.5,-55,105,5000,3.21,0.14,750,1815,,,,,,70,35,1000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E102MHD,MP,25.0,1000.00,12.5,20.0,-55,105,7000,3.43,0.14,750,1660,,,,,,76,38,1000,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E152MHD6,MP,25.0,1500.00,12.5,25.0,-55,105,7000,4.56,0.14,1125,1950,,,,,,60,30,800,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E152MHD,MP,25.0,1500.00,16.0,25.0,-55,105,8000,8.20,0.14,1125,2555,,,,,,44,22,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E182MHD,MP,25.0,1800.00,12.5,30.5,-55,105,7000,6.01,0.14,1350,2310,,,,,,50,25,600,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E182MHD6,MP,25.0,1800.00,16.0,20.0,-55,105,8000,6.60,0.14,1350,2210,,,,,,58,29,600,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E222MHD3,MP,25.0,2200.00,12.5,35.5,-55,105,7000,7.06,0.16,1650,2510,,,,,,44,22,500,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E222MHD,MP,25.0,2200.00,16.0,25.0,-55,105,8000,8.20,0.16,1650,2555,,,,,,44,22,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E222MHD6,MP,25.0,2200.00,18.0,20.0,-55,105,8000,9.00,0.16,1650,2490,,,,,,56,28,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPW1E272MHD,MP,25.0,2700.00,16.0,25.0,-55,105,8000,8.20,0.16,2025,2555,,,,,,44,22,400,Radial Lead,Minitualized Lo-Z For Switching Power Supplies,Uni-Polar,Normal
