Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UHW1H182MHD,MP,50.0,1800.00,16.0,30.5,-40,105,10000,9.60,0.10,900,3430,,,,,,57,19,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1H222MHD,MP,50.0,2200.00,16.0,30.5,-40,105,10000,9.60,0.12,1100,3430,,,,,,57,19,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1H272MHD,MP,50.0,2700.00,16.0,35.5,-40,105,10000,11.80,0.12,1350,3600,,,,,,54,18,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J180MDD,EOL,63.0,18.00,5.0,11.0,-40,105,8000,0.44,0.09,11,310,,,,,,5400,1200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J390MED,EOL,63.0,39.00,6.3,11.0,-40,105,8000,0.59,0.09,25,500,,,,,,2100,460,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J470MED,EOL,63.0,47.00,6.3,11.0,-40,105,8000,0.59,0.09,30,500,,,,,,2100,460,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J680MPD,MP,63.0,68.00,8.0,11.5,-40,105,10000,1.19,0.09,43,950,,,,,,1300,290,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J820MPD,MP,63.0,82.00,8.0,11.5,-40,105,10000,1.19,0.09,52,950,,,,,,1300,290,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J101MPD,MP,63.0,100.00,8.0,15.0,-40,105,11000,1.36,0.09,63,1230,,,,,,900,200,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J121MPD,MP,63.0,120.00,8.0,15.0,-40,105,11000,1.36,0.09,76,1230,,,,,,900,200,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J121MPD6,MP,63.0,120.00,10.0,12.5,-40,105,12000,1.49,0.09,76,1280,,,,,,660,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J151MPD,MP,63.0,150.00,8.0,20.0,-40,105,11000,1.66,0.09,95,1580,,,,,,660,160,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J151MPD6,MP,63.0,150.00,10.0,12.5,-40,105,12000,1.49,0.09,95,1280,,,,,,660,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J181MPD6,MP,63.0,180.00,8.0,20.0,-40,105,11000,1.66,0.09,113,1580,,,,,,660,160,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J181MPD,MP,63.0,180.00,10.0,16.0,-40,105,12000,1.77,0.09,113,1200,,,,,,470,115,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J271MPD,MP,63.0,270.00,10.0,20.0,-40,105,12000,2.34,0.09,170,1570,,,,,,340,88,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J331MPD,MP,63.0,330.00,10.0,25.0,-40,105,12000,3.07,0.09,208,1990,,,,,,280,72,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J391MPD,MP,63.0,390.00,10.0,30.5,-40,105,12000,3.21,0.09,246,2050,,,,,,180,63,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J391MHD6,MP,63.0,390.00,12.5,20.0,-40,105,12000,3.43,0.09,246,1990,,,,,,180,65,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J561MHD,MP,63.0,560.00,12.5,25.0,-40,105,12000,4.56,0.09,353,2460,,,,,,140,49,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J681MHD,MP,63.0,680.00,12.5,30.5,-40,105,12000,6.01,0.09,428,2760,,,,,,130,44,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J681MHD6,MP,63.0,680.00,16.0,20.0,-40,105,12000,6.60,0.09,428,2380,,,,,,150,50,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J821MHD,MP,63.0,820.00,12.5,35.5,-40,105,12000,7.06,0.09,517,3040,,,,,,110,38,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J821MHD6,MP,63.0,820.00,18.0,20.0,-40,105,12000,9.00,0.09,517,2460,,,,,,140,47,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J102MHD,MP,63.0,1000.00,12.5,40.0,-40,105,12000,7.57,0.09,630,3100,,,,,,95,33,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J102MHD6,MP,63.0,1000.00,16.0,25.0,-40,105,12000,8.20,0.09,630,2890,,,,,,120,40,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J122MHD,MP,63.0,1200.00,16.0,30.5,-40,105,12000,9.60,0.09,756,2930,,,,,,72,25,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J122MHD6,MP,63.0,1200.00,18.0,25.0,-40,105,12000,10.60,0.09,756,2930,,,,,,110,38,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J152MHD,MP,63.0,1500.00,16.0,35.5,-40,105,12000,11.80,0.09,945,3100,,,,,,66,23,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J152MHD6,MP,63.0,1500.00,18.0,30.5,-40,105,12000,13.10,0.09,945,3100,,,,,,69,24,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J182MHD,MP,63.0,1800.00,16.0,40.0,-40,105,12000,14.10,0.09,1134,3510,,,,,,60,21,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J182MHD6,MP,63.0,1800.00,18.0,35.5,-40,105,12000,14.20,0.09,1134,3510,,,,,,63,22,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1J222MHD,MP,63.0,2200.00,18.0,40.0,-40,105,12000,17.70,0.11,1386,3860,,,,,,57,20,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K120MDD,EOL,80.0,12.00,5.0,11.0,-40,105,8000,0.44,0.09,10,310,,,,,,5400,1200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K270MED,EOL,80.0,27.00,6.3,11.0,-40,105,8000,0.59,0.09,22,500,,,,,,2100,460,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K470MPD,MP,80.0,47.00,8.0,11.5,-40,105,10000,1.19,0.09,38,950,,,,,,1300,290,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K680MPD,MP,80.0,68.00,8.0,15.0,-40,105,11000,1.36,0.09,54,1230,,,,,,900,200,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K820MPD,MP,80.0,82.00,10.0,12.5,-40,105,12000,1.49,0.09,66,1280,,,,,,660,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K101MPD,MP,80.0,100.00,8.0,20.0,-40,105,11000,1.66,0.09,80,1580,,,,,,660,160,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K121MPD,MP,80.0,120.00,10.0,16.0,-40,105,12000,1.77,0.09,96,1040,,,,,,470,115,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K181MPD,MP,80.0,180.00,10.0,20.0,-40,105,12000,2.34,0.09,144,1430,,,,,,340,88,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K181MHD6,MP,80.0,180.00,12.5,15.0,-40,105,12000,2.96,0.09,144,1430,,,,,,470,115,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K221MPD,MP,80.0,220.00,10.0,25.0,-40,105,12000,3.07,0.09,176,1620,,,,,,280,72,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K271MPD,MP,80.0,270.00,10.0,30.5,-40,105,12000,3.21,0.09,216,1750,,,,,,180,63,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K271MHD6,MP,80.0,270.00,12.5,20.0,-40,105,12000,3.43,0.09,216,1750,,,,,,180,65,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K391MHD,MP,80.0,390.00,12.5,25.0,-40,105,12000,4.56,0.09,312,2210,,,,,,140,49,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K471MHD,MP,80.0,470.00,12.5,30.5,-40,105,12000,6.01,0.09,376,2400,,,,,,130,44,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K471MHD6,MP,80.0,470.00,16.0,20.0,-40,105,12000,6.60,0.09,376,1950,,,,,,150,50,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K561MHD,MP,80.0,560.00,12.5,35.5,-40,105,12000,7.06,0.09,448,2600,,,,,,110,38,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K561MHD6,MP,80.0,560.00,18.0,20.0,-40,105,12000,9.00,0.09,448,2270,,,,,,140,47,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K681MHD,MP,80.0,680.00,12.5,40.0,-40,105,12000,7.57,0.09,544,2860,,,,,,95,33,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K681MHD6,MP,80.0,680.00,16.0,25.0,-40,105,12000,8.20,0.09,544,2430,,,,,,120,40,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K821MHD,MP,80.0,820.00,16.0,30.5,-40,105,12000,9.60,0.09,656,2640,,,,,,95,33,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K821MHD6,MP,80.0,820.00,18.0,25.0,-40,105,12000,10.60,0.09,656,2500,,,,,,110,38,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K102MHD,MP,80.0,1000.00,16.0,35.5,-40,105,12000,11.80,0.09,800,2860,,,,,,86,30,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K122MHD,MP,80.0,1200.00,16.0,40.0,-40,105,12000,14.10,0.09,960,3510,,,,,,81,28,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K122MHD6,MP,80.0,1200.00,18.0,30.5,-40,105,12000,13.10,0.09,960,2860,,,,,,90,31,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K152MHD,MP,80.0,1500.00,18.0,35.5,-40,105,12000,14.20,0.09,1200,3510,,,,,,81,28,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW1K182MHD,MP,80.0,1800.00,18.0,40.0,-40,105,12000,17.70,0.09,1440,3860,,,,,,76,27,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A8R2MDD,EOL,100.0,8.20,5.0,11.0,-40,105,8000,0.44,0.08,8,310,,,,,,5400,1200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A180MED,EOL,100.0,18.00,6.3,11.0,-40,105,8000,0.59,0.08,18,500,,,,,,2100,460,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A330MPD,MP,100.0,33.00,8.0,11.5,-40,105,10000,1.19,0.08,33,950,,,,,,1300,290,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A470MPD,MP,100.0,47.00,8.0,15.0,-40,105,11000,1.36,0.08,47,1230,,,,,,900,200,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A560MPD,MP,100.0,56.00,10.0,12.5,-40,105,12000,1.49,0.08,56,1280,,,,,,660,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A680MPD,MP,100.0,68.00,8.0,20.0,-40,105,11000,1.66,0.08,68,1580,,,,,,660,160,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A820MPD,MP,100.0,82.00,10.0,16.0,-40,105,12000,1.77,0.08,82,1040,,,,,,470,115,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A101MPD,MP,100.0,100.00,10.0,20.0,-40,105,12000,2.34,0.08,100,1430,,,,,,340,88,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A101MHD6,MP,100.0,100.00,12.5,15.0,-40,105,12000,2.96,0.08,100,1430,,,,,,470,115,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A121MPD,MP,100.0,120.00,10.0,25.0,-40,105,12000,3.07,0.08,120,1620,,,,,,280,72,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A181MHD,MP,100.0,180.00,12.5,20.0,-40,105,12000,3.43,0.08,180,1750,,,,,,180,65,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A221MHD,MP,100.0,220.00,12.5,25.0,-40,105,12000,4.56,0.08,220,2210,,,,,,140,49,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A271MHD,MP,100.0,270.00,12.5,30.5,-40,105,12000,6.01,0.08,270,2400,,,,,,130,44,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A271MHD6,MP,100.0,270.00,16.0,20.0,-40,105,12000,6.60,0.08,270,1950,,,,,,150,50,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A391MHD,MP,100.0,390.00,12.5,35.5,-40,105,12000,7.06,0.08,390,2600,,,,,,110,38,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A391MHD6,MP,100.0,390.00,16.0,25.0,-40,105,12000,8.20,0.08,390,2430,,,,,,120,40,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A391MHD3,MP,100.0,390.00,18.0,20.0,-40,105,12000,9.00,0.08,390,2270,,,,,,140,47,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A471MHD,MP,100.0,470.00,12.5,40.0,-40,105,12000,7.57,0.08,470,2860,,,,,,95,33,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A471MHD6,MP,100.0,470.00,18.0,25.0,-40,105,12000,10.60,0.08,470,2500,,,,,,110,38,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A561MHD,MP,100.0,560.00,16.0,30.5,-40,105,12000,9.60,0.08,560,2640,,,,,,95,33,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A681MHD,MP,100.0,680.00,16.0,35.5,-40,105,12000,11.80,0.08,680,2860,,,,,,86,30,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A681MHD6,MP,100.0,680.00,18.0,30.5,-40,105,12000,13.10,0.08,680,2860,,,,,,90,31,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A821MHD,MP,100.0,820.00,16.0,40.0,-40,105,12000,14.10,0.08,820,3510,,,,,,81,28,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A821MHD6,MP,100.0,820.00,18.0,35.5,-40,105,12000,14.20,0.08,820,3510,,,,,,81,28,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UHW2A102MHD,MP,100.0,1000.00,18.0,40.0,-40,105,12000,17.70,0.08,1000,3860,,,,,,76,27,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
