Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UKL1H1R5MDD,EOL,50.0,1.50,5.0,11.0,-40,85,2000,0.44,0.08,0,16,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H2R2KDD,EOL,50.0,2.20,5.0,11.0,-40,85,2000,0.44,0.08,0,23,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H2R2MDD,EOL,50.0,2.20,5.0,11.0,-40,85,2000,0.44,0.08,0,23,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H3R3KDD,EOL,50.0,3.30,5.0,11.0,-40,85,2000,0.44,0.08,0,40,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H3R3MDD,EOL,50.0,3.30,5.0,11.0,-40,85,2000,0.44,0.08,0,40,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H4R7KDD,EOL,50.0,4.70,5.0,11.0,-40,85,2000,0.44,0.08,0,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H4R7MDD,EOL,50.0,4.70,5.0,11.0,-40,85,2000,0.44,0.08,0,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H6R8KDD,EOL,50.0,6.80,5.0,11.0,-40,85,2000,0.44,0.08,1,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H6R8MDD,EOL,50.0,6.80,5.0,11.0,-40,85,2000,0.44,0.08,1,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H100KDD,EOL,50.0,10.00,5.0,11.0,-40,85,2000,0.44,0.08,1,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H100MDD,EOL,50.0,10.00,5.0,11.0,-40,85,2000,0.44,0.08,1,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H150KED,EOL,50.0,15.00,6.3,11.0,-40,85,2000,0.59,0.08,2,95,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H150MED,EOL,50.0,15.00,6.3,11.0,-40,85,2000,0.59,0.08,2,95,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H220KED,EOL,50.0,22.00,6.3,11.0,-40,85,2000,0.59,0.08,2,110,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H220MED,EOL,50.0,22.00,6.3,11.0,-40,85,2000,0.59,0.08,2,110,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H330KPD,LTB,50.0,33.00,8.0,11.5,-40,85,2000,1.19,0.08,3,165,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H330MPD,LTB,50.0,33.00,8.0,11.5,-40,85,2000,1.19,0.08,3,165,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H470KPD,LTB,50.0,47.00,8.0,11.5,-40,85,2000,1.19,0.08,5,190,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H470MPD,LTB,50.0,47.00,8.0,11.5,-40,85,2000,1.19,0.08,5,190,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H680KPD,LTB,50.0,68.00,10.0,12.5,-40,85,2000,1.49,0.08,7,250,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H680MPD,LTB,50.0,68.00,10.0,12.5,-40,85,2000,1.49,0.08,7,250,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H101KPD,LTB,50.0,100.00,10.0,16.0,-40,85,2000,1.77,0.10,10,320,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H101MPD,LTB,50.0,100.00,10.0,16.0,-40,85,2000,1.77,0.10,10,320,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H151KPD,LTB,50.0,150.00,10.0,20.0,-40,85,2000,2.34,0.10,15,420,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H151MPD,LTB,50.0,150.00,10.0,20.0,-40,85,2000,2.34,0.10,15,420,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H221KHD,LTB,50.0,220.00,12.5,20.0,-40,85,2000,3.43,0.10,22,490,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H221MHD,LTB,50.0,220.00,12.5,20.0,-40,85,2000,3.43,0.10,22,490,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H331KHD,LTB,50.0,330.00,12.5,20.0,-40,85,2000,3.43,0.10,33,600,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H331MHD,LTB,50.0,330.00,12.5,20.0,-40,85,2000,3.43,0.10,33,600,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H471KHD,LTB,50.0,470.00,16.0,25.0,-40,85,2000,8.20,0.10,47,760,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H471MHD,LTB,50.0,470.00,16.0,25.0,-40,85,2000,8.20,0.10,47,760,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H681KHD,LTB,50.0,680.00,16.0,25.0,-40,85,2000,8.20,0.10,68,910,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H681MHD,LTB,50.0,680.00,16.0,25.0,-40,85,2000,8.20,0.10,68,910,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H102KHD,LTB,50.0,1000.00,16.0,30.5,-40,85,2000,9.60,0.10,100,1140,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H102MHD,LTB,50.0,1000.00,16.0,30.5,-40,85,2000,9.60,0.10,100,1140,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H152KHD,LTB,50.0,1500.00,18.0,40.0,-40,85,2000,17.70,0.10,150,1480,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H152MHD,LTB,50.0,1500.00,18.0,40.0,-40,85,2000,17.70,0.10,150,1480,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J6R8KDD,EOL,63.0,6.80,5.0,11.0,-40,85,2000,0.44,0.07,1,59,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J6R8MDD,EOL,63.0,6.80,5.0,11.0,-40,85,2000,0.44,0.07,1,59,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J100KED,EOL,63.0,10.00,6.3,11.0,-40,85,2000,0.59,0.07,1,75,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J100MED,EOL,63.0,10.00,6.3,11.0,-40,85,2000,0.59,0.07,1,75,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J150KED,EOL,63.0,15.00,6.3,11.0,-40,85,2000,0.59,0.07,2,100,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J150MED,EOL,63.0,15.00,6.3,11.0,-40,85,2000,0.59,0.07,2,100,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J220KPD,LTB,63.0,22.00,8.0,11.5,-40,85,2000,1.19,0.07,3,115,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J220MPD,LTB,63.0,22.00,8.0,11.5,-40,85,2000,1.19,0.07,3,115,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J330KPD,LTB,63.0,33.00,8.0,11.5,-40,85,2000,1.19,0.07,4,170,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J330MPD,LTB,63.0,33.00,8.0,11.5,-40,85,2000,1.19,0.07,4,170,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J470KPD,LTB,63.0,47.00,10.0,12.5,-40,85,2000,1.49,0.07,6,200,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J470MPD,LTB,63.0,47.00,10.0,12.5,-40,85,2000,1.49,0.07,6,200,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J680KPD,LTB,63.0,68.00,10.0,16.0,-40,85,2000,1.77,0.08,9,270,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J680MPD,LTB,63.0,68.00,10.0,16.0,-40,85,2000,1.77,0.08,9,270,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J101KPD,LTB,63.0,100.00,10.0,20.0,-40,85,2000,2.34,0.08,13,330,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J101MPD,LTB,63.0,100.00,10.0,20.0,-40,85,2000,2.34,0.08,13,330,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J151KHD,LTB,63.0,150.00,12.5,20.0,-40,85,2000,3.43,0.08,19,450,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J151MHD,LTB,63.0,150.00,12.5,20.0,-40,85,2000,3.43,0.08,19,450,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J221KHD,LTB,63.0,220.00,12.5,20.0,-40,85,2000,3.43,0.08,28,550,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J221MHD,LTB,63.0,220.00,12.5,20.0,-40,85,2000,3.43,0.08,28,550,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J331KHD,LTB,63.0,330.00,12.5,25.0,-40,85,2000,4.56,0.08,42,710,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J331MHD,LTB,63.0,330.00,12.5,25.0,-40,85,2000,4.56,0.08,42,710,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J471KHD,LTB,63.0,470.00,16.0,25.0,-40,85,2000,8.20,0.08,59,850,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J471MHD,LTB,63.0,470.00,16.0,25.0,-40,85,2000,8.20,0.08,59,850,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J681KHD,LTB,63.0,680.00,16.0,30.5,-40,85,2000,9.60,0.08,86,1050,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J681MHD,LTB,63.0,680.00,16.0,30.5,-40,85,2000,9.60,0.08,86,1050,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J102KHD,LTB,63.0,1000.00,18.0,35.5,-40,85,2000,14.20,0.08,126,1330,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1J102MHD,LTB,63.0,1000.00,18.0,35.5,-40,85,2000,14.20,0.08,126,1330,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A1R5KDD,EOL,100.0,1.50,5.0,11.0,-40,85,2000,0.44,0.07,0,23,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A1R5MDD,EOL,100.0,1.50,5.0,11.0,-40,85,2000,0.44,0.07,0,23,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A2R2KDD,EOL,100.0,2.20,5.0,11.0,-40,85,2000,0.44,0.07,0,28,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A2R2MDD,EOL,100.0,2.20,5.0,11.0,-40,85,2000,0.44,0.07,0,28,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A3R3KDD,EOL,100.0,3.30,5.0,11.0,-40,85,2000,0.44,0.07,1,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A3R3MDD,EOL,100.0,3.30,5.0,11.0,-40,85,2000,0.44,0.07,1,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A4R7KDD,EOL,100.0,4.70,5.0,11.0,-40,85,2000,0.44,0.07,1,50,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A4R7MDD,EOL,100.0,4.70,5.0,11.0,-40,85,2000,0.44,0.07,1,50,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A6R8KED,EOL,100.0,6.80,6.3,11.0,-40,85,2000,0.59,0.07,1,65,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A6R8MED,EOL,100.0,6.80,6.3,11.0,-40,85,2000,0.59,0.07,1,65,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A100KPD,LTB,100.0,10.00,8.0,11.5,-40,85,2000,1.19,0.07,2,90,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A100MPD,LTB,100.0,10.00,8.0,11.5,-40,85,2000,1.19,0.07,2,90,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A150KPD,LTB,100.0,15.00,8.0,11.5,-40,85,2000,1.19,0.07,3,110,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A150MPD,LTB,100.0,15.00,8.0,11.5,-40,85,2000,1.19,0.07,3,110,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A220KPD,LTB,100.0,22.00,10.0,12.5,-40,85,2000,1.49,0.07,4,136,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A220MPD,LTB,100.0,22.00,10.0,12.5,-40,85,2000,1.49,0.07,4,136,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A330KPD,LTB,100.0,33.00,10.0,16.0,-40,85,2000,1.77,0.08,7,180,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A330MPD,LTB,100.0,33.00,10.0,16.0,-40,85,2000,1.77,0.08,7,180,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A470KPD,LTB,100.0,47.00,10.0,20.0,-40,85,2000,2.34,0.08,9,220,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A470MPD,LTB,100.0,47.00,10.0,20.0,-40,85,2000,2.34,0.08,9,220,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A680KPD,LTB,100.0,68.00,10.0,20.0,-40,85,2000,2.34,0.08,14,290,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A680MPD,LTB,100.0,68.00,10.0,20.0,-40,85,2000,2.34,0.08,14,290,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A101KHD,LTB,100.0,100.00,12.5,20.0,-40,85,2000,3.43,0.08,20,370,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A101MHD,LTB,100.0,100.00,12.5,20.0,-40,85,2000,3.43,0.08,20,370,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A151KHD,LTB,100.0,150.00,12.5,25.0,-40,85,2000,4.56,0.08,30,470,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A151MHD,LTB,100.0,150.00,12.5,25.0,-40,85,2000,4.56,0.08,30,470,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A221KHD,LTB,100.0,220.00,16.0,25.0,-40,85,2000,8.20,0.08,44,580,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A221MHD,LTB,100.0,220.00,16.0,25.0,-40,85,2000,8.20,0.08,44,580,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A331KHD,LTB,100.0,330.00,16.0,30.5,-40,85,2000,9.60,0.08,66,730,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A331MHD,LTB,100.0,330.00,16.0,30.5,-40,85,2000,9.60,0.08,66,730,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A471KHD,LTB,100.0,470.00,18.0,35.5,-40,85,2000,14.20,0.08,94,910,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL2A471MHD,LTB,100.0,470.00,18.0,35.5,-40,85,2000,14.20,0.08,94,910,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
